strain,species,n_samples,n_present,max_abundance,row_id,dedup_group_id,fraction
TFCN_17-334Y-2,Rhodotorula mucilaginosa,1,1,13514523.0,3827,asid_13126,supernatant
TFCN_17-334Y-3,Rhodotorula mucilaginosa,1,1,10164393.0,3827,asid_13126,supernatant
TFCN_17-334Y-5,Rhodotorula mucilaginosa,1,1,11081444.0,3827,asid_13126,supernatant
TFCN_17-334Y-6,Rhodotorula diobovata,1,1,11045383.0,3827,asid_13126,supernatant
TFCN_17-337P-5,Rhodotorula mucilaginosa,1,1,14663747.0,3827,asid_13126,supernatant
TFCN_17-338D-3,Rhodotorula mucilaginosa,1,1,17813874.0,3827,asid_13126,supernatant
TFCN_17-390M-1,Rhodotorula mucilaginosa,1,1,11724315.0,3827,asid_13126,supernatant
TFCN_172A-1,Rhodotorula mucilaginosa,1,1,14568061.0,3827,asid_13126,supernatant
TFCN_17Y-278-1,Rhodotorula mucilaginosa,1,1,9319723.0,3827,asid_13126,supernatant
TFCN_181A-1,Rhodotorula mucilaginosa,1,1,13403601.0,3827,asid_13126,supernatant
TFCN_186CL4_2,Rhodotorula mucilaginosa,1,1,13370672.0,3827,asid_13126,supernatant
TFCN_186DK3-2,Rhodotorula sp. clade XI,1,1,12470252.0,3827,asid_13126,supernatant
TFCN_1A-1-2,Rhodotorula paludigena,1,1,14164892.0,3827,asid_13126,supernatant
TFCN_1A-1-3,Rhodotorula pacifica,1,1,13706102.0,3827,asid_13126,supernatant
TFCN_1A-14,Rhodotorula mucilaginosa,1,1,8121106.0,3827,asid_13126,supernatant
TFCN_1A_1_5,Rhodotorula pacifica,1,1,12601881.0,3827,asid_13126,supernatant
TFCN_1B-1-2,Rhodotorula pacifica,1,1,13054655.0,3827,asid_13126,supernatant
TFCN_209-6-1,Rhodotorula mucilaginosa,1,1,11683796.0,3827,asid_13126,supernatant
TFCN_209-6-11,Rhodotorula mucilaginosa,1,1,14364865.0,3827,asid_13126,supernatant
TFCN_209-6-12,Rhodotorula mucilaginosa,1,1,11954398.0,3827,asid_13126,supernatant
TFCN_209-6-14,Rhodotorula mucilaginosa,1,1,11749155.0,3827,asid_13126,supernatant
TFCN_209-6-17,Rhodotorula mucilaginosa,1,1,17216862.0,3827,asid_13126,supernatant
TFCN_209-6-2,Rhodotorula mucilaginosa,1,1,16540275.0,3827,asid_13126,supernatant
TFCN_209-6-4,Rhodotorula mucilaginosa,1,1,16000288.0,3827,asid_13126,supernatant
TFCN_209-6-5,Rhodotorula mucilaginosa,1,1,17503050.0,3827,asid_13126,supernatant
TFCN_211A-3,Rhodotorula mucilaginosa,1,1,17126238.0,3827,asid_13126,supernatant
TFCN_211C_2,Rhodotorula diobovata,1,1,10467068.0,3827,asid_13126,supernatant
TFCN_212C-2,Rhodotorula mucilaginosa,1,1,12831721.0,3827,asid_13126,supernatant
TFCN_213-6-2,Rhodotorula mucilaginosa,1,1,13582245.0,3827,asid_13126,supernatant
TFCN_213-6-4,Rhodotorula mucilaginosa,1,1,11454705.0,3827,asid_13126,supernatant
TFCN_222A-2,Rhodotorula sp. clade I,1,1,10230272.0,3827,asid_13126,supernatant
TFCN_223D-8,,1,1,19294932.0,3827,asid_13126,supernatant
TFCN_22C-4,Rhodotorula mucilaginosa,1,1,18224436.0,3827,asid_13126,supernatant
TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,1,1,13375447.0,3827,asid_13126,supernatant
TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,1,1,9728220.0,3827,asid_13126,supernatant
TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,1,1,12669043.0,3827,asid_13126,supernatant
TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,1,1,11943097.0,3827,asid_13126,supernatant
TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,1,1,12159089.0,3827,asid_13126,supernatant
TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,1,1,8438792.0,3827,asid_13126,supernatant
TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,1,1,15120122.0,3827,asid_13126,supernatant
TFCN_25-325P-1,,1,1,11087824.0,3827,asid_13126,supernatant
TFCN_25-325Y-1,Rhodotorula mucilaginosa,1,1,16686412.0,3827,asid_13126,supernatant
TFCN_25-327C-3,,1,1,10837459.0,3827,asid_13126,supernatant
TFCN_25-327D-1,Rhodotorula mucilaginosa,1,1,8896881.0,3827,asid_13126,supernatant
TFCN_25-331D-1,Rhodotorula mucilaginosa,1,1,8834194.0,3827,asid_13126,supernatant
TFCN_25-332C-1,Rhodotorula mucilaginosa,1,1,7423602.0,3827,asid_13126,supernatant
TFCN_25-332D-1,Rhodotorula mucilaginosa,1,1,11075811.0,3827,asid_13126,supernatant
TFCN_25-332D-2,Rhodotorula mucilaginosa,1,1,13113168.0,3827,asid_13126,supernatant
TFCN_25-332M-2,Rhodotorula mucilaginosa,1,1,16367510.0,3827,asid_13126,supernatant
TFCN_25-332P-2,Rhodotorula mucilaginosa,1,1,11601754.0,3827,asid_13126,supernatant
TFCN_25-332Y-1,Rhodotorula mucilaginosa,1,1,21757594.0,3827,asid_13126,supernatant
TFCN_25-333C-2,Rhodotorula mucilaginosa,1,1,11316863.0,3827,asid_13126,supernatant
TFCN_25-333D-5,Rhodotorula sp. clade I,1,1,12765675.0,3827,asid_13126,supernatant
TFCN_25-333P-2,Rhodotorula mucilaginosa,1,1,12571491.0,3827,asid_13126,supernatant
TFCN_25-333P-5,Rhodotorula paludigena,1,1,10231735.0,3827,asid_13126,supernatant
TFCN_25-333Y-10,Rhodotorula mucilaginosa,1,1,16996860.0,3827,asid_13126,supernatant
TFCN_25-333Y-2,Rhodotorula sp. clade I,1,1,11124879.0,3827,asid_13126,supernatant
TFCN_25-333Y-9,Rhodotorula mucilaginosa,1,1,19560810.0,3827,asid_13126,supernatant
TFCN_25-334D-3,Rhodotorula mucilaginosa,1,1,5065250.0,3827,asid_13126,supernatant
TFCN_25-334Y-6,Rhodotorula mucilaginosa,1,0,0.0,3827,asid_13126,supernatant
TFCN_25-335C-1,Rhodotorula diobovata,1,1,16067546.0,3827,asid_13126,supernatant
TFCN_25-335P-1,Rhodotorula diobovata,1,1,16494125.0,3827,asid_13126,supernatant
TFCN_25-335Y-1,Rhodotorula mucilaginosa,1,1,13634028.0,3827,asid_13126,supernatant
TFCN_25-337M-3,Rhodotorula mucilaginosa,1,1,12277585.0,3827,asid_13126,supernatant
TFCN_25-337Y-1,Rhodotorula mucilaginosa,1,1,17293388.0,3827,asid_13126,supernatant
TFCN_25-395P-1,Rhodotorula mucilaginosa,1,1,14220310.0,3827,asid_13126,supernatant
TFCN_270H-1,Rhodotorula mucilaginosa,1,1,13105591.0,3827,asid_13126,supernatant
TFCN_270H-2,Rhodotorula mucilaginosa,1,1,12432271.0,3827,asid_13126,supernatant
TFCN_273H-1,Rhodotorula mucilaginosa,1,1,13901911.0,3827,asid_13126,supernatant
TFCN_2M-1-4,Rhodotorula mucilaginosa,1,1,12860168.0,3827,asid_13126,supernatant
TFCN_2M_1_3,Rhodotorula mucilaginosa,1,1,13273977.0,3827,asid_13126,supernatant
TFCN_33A-4,Rhodotorula mucilaginosa,1,1,12997879.0,3827,asid_13126,supernatant
TFCN_340-1,Rhodotorula mucilaginosa,1,1,15755681.0,3827,asid_13126,supernatant
TFCN_340-3,Rhodotorula mucilaginosa,1,1,13252243.0,3827,asid_13126,supernatant
TFCN_342-3,Rhodotorula mucilaginosa,1,1,12053764.0,3827,asid_13126,supernatant
TFCN_357-1,Rhodotorula taiwanensis,1,1,12723957.0,3827,asid_13126,supernatant
TFCN_363-1-2,Rhodotorula mucilaginosa,1,1,11675536.0,3827,asid_13126,supernatant
TFCN_3M-1-1,Rhodotorula mucilaginosa,1,1,14747459.0,3827,asid_13126,supernatant
TFCN_404D-1,Rhodotorula mucilaginosa,1,1,14616876.0,3827,asid_13126,supernatant
TFCN_43A-4,Rhodotorula paludigena,1,1,6717190.0,3827,asid_13126,supernatant
TFCN_48A-15,Rhodotorula paludigena,1,1,9273732.0,3827,asid_13126,supernatant
TFCN_48A-2,Rhodotorula paludigena,1,1,12101454.0,3827,asid_13126,supernatant
TFCN_48D-1,,1,1,13252509.0,3827,asid_13126,supernatant
TFCN_48D-10,Rhodotorula paludigena,1,1,9841587.0,3827,asid_13126,supernatant
TFCN_4M-1-2,Rhodotorula mucilaginosa,1,1,12809412.0,3827,asid_13126,supernatant
TFCN_4M-1-3,Rhodotorula mucilaginosa,1,1,15486769.0,3827,asid_13126,supernatant
TFCN_4M-1-4,Rhodotorula mucilaginosa,1,1,15134589.0,3827,asid_13126,supernatant
TFCN_4M-1-5,Rhodotorula mucilaginosa,1,1,12133898.0,3827,asid_13126,supernatant
TFCN_51A-3,,1,1,15352175.0,3827,asid_13126,supernatant
TFCN_54D-2,Rhodotorula mucilaginosa,1,1,14673344.0,3827,asid_13126,supernatant
TFCN_7-6-2003,Rhodotorula diobovata,1,1,10025397.0,3827,asid_13126,supernatant
TFCN_7-9-2,Rhodotorula diobovata,1,1,9839935.0,3827,asid_13126,supernatant
TFCN_7-9-3,Rhodotorula diobovata,1,1,10607434.0,3827,asid_13126,supernatant
TFCN_7W-292-3,Rhodotorula dairenensis,1,1,20616418.0,3827,asid_13126,supernatant
TFCN_83E1,,1,1,14328405.0,3827,asid_13126,supernatant
TFCN_86A-3,Rhodotorula mucilaginosa,1,1,12473856.0,3827,asid_13126,supernatant
TFCN_86A-6,Rhodotorula sphaerocarpa,1,1,14982261.0,3827,asid_13126,supernatant
TFCN_86A-8,Rhodotorula sphaerocarpa,1,1,14431306.0,3827,asid_13126,supernatant
TFCN_86A_5,Rhodotorula sphaerocarpa,1,1,11923721.0,3827,asid_13126,supernatant
TFCN_86C-9,Rhodotorula sphaerocarpa,1,1,13053633.0,3827,asid_13126,supernatant
TFCN_86C_3,Rhodotorula sphaerocarpa,1,1,11559200.0,3827,asid_13126,supernatant
TFCN_89D-3,Rhodotorula mucilaginosa,1,1,16897762.0,3827,asid_13126,supernatant
TFCN_98A-10,Rhodotorula mucilaginosa,1,1,11962153.0,3827,asid_13126,supernatant
TFCN_98A-5,Rhodotorula mucilaginosa,1,1,12918089.0,3827,asid_13126,supernatant
TFCN_98C-3,Rhodotorula mucilaginosa,1,1,11145458.0,3827,asid_13126,supernatant
TFCN_98C-5,Rhodotorula mucilaginosa,1,1,17154492.0,3827,asid_13126,supernatant
TFCN_98C-7,Rhodotorula mucilaginosa,1,1,15071013.0,3827,asid_13126,supernatant
TFCN_98C-8,Rhodotorula mucilaginosa,1,1,14740939.0,3827,asid_13126,supernatant
TFCN_98D-11,Rhodotorula mucilaginosa,1,1,10882616.0,3827,asid_13126,supernatant
TFCN_98D-7,Rhodotorula mucilaginosa,1,1,10771706.0,3827,asid_13126,supernatant
TFCN_98D-9,Rhodotorula mucilaginosa,1,1,13185842.0,3827,asid_13126,supernatant
TFCN_S22D-1,Rhodotorula taiwanensis,1,1,14981226.0,3827,asid_13126,supernatant
DBVPG_10056,,1,0,0.0,6918,asid_6918,cell
DBVPG_10075,Cystobasidium sp.,1,1,112188.0,6918,asid_6918,cell
DBVPG_10348,Rhodotorula sp. clade XI,1,1,155354.0,6918,asid_6918,cell
DBVPG_10383,Rhodotorula kratochvilovae,1,1,290136.0,6918,asid_6918,cell
DBVPG_10619,Rhodotorula mucilaginosa,1,1,209021.0,6918,asid_6918,cell
DBVPG_10753,Rhodotorula kratochvilovae,1,1,155376.0,6918,asid_6918,cell
DBVPG_10780,Rhodotorula mucilaginosa,1,1,271676.0,6918,asid_6918,cell
DBVPG_10842,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_10882,Rhodotorula mucilaginosa,1,1,276522.0,6918,asid_6918,cell
DBVPG_10886,Rhodotorula mucilaginosa,1,1,351218.0,6918,asid_6918,cell
DBVPG_10937,Rhodotorula mucilaginosa,1,1,276696.0,6918,asid_6918,cell
DBVPG_3044,Rhodotorula mucilaginosa,1,1,51697.0,6918,asid_6918,cell
DBVPG_3045,Rhodotorula mucilaginosa,1,1,65456.0,6918,asid_6918,cell
DBVPG_3090,Rhodotorula mucilaginosa,1,1,59682.0,6918,asid_6918,cell
DBVPG_3235,Rhodotorula mucilaginosa,1,1,42116.0,6918,asid_6918,cell
DBVPG_3236,Rhodotorula mucilaginosa,1,1,143012.0,6918,asid_6918,cell
DBVPG_3237,Rhodotorula mucilaginosa,1,1,44513.0,6918,asid_6918,cell
DBVPG_3238,Rhodotorula mucilaginosa,1,1,98314.0,6918,asid_6918,cell
DBVPG_3239,Rhodotorula mucilaginosa,1,1,155726.0,6918,asid_6918,cell
DBVPG_3381,Rhodotorula mucilaginosa,1,1,42328.0,6918,asid_6918,cell
DBVPG_3382,Rhodotorula mucilaginosa,1,1,90206.0,6918,asid_6918,cell
DBVPG_3383,Rhodotorula mucilaginosa,1,1,63209.0,6918,asid_6918,cell
DBVPG_3384,Rhodotorula mucilaginosa,1,1,141577.0,6918,asid_6918,cell
DBVPG_3442,Rhodotorula mucilaginosa,1,1,82715.0,6918,asid_6918,cell
DBVPG_3443,Rhodotorula mucilaginosa,1,1,79879.0,6918,asid_6918,cell
DBVPG_3444,Rhodotorula mucilaginosa,1,1,66716.0,6918,asid_6918,cell
DBVPG_3445,Rhodotorula mucilaginosa,1,1,30808.0,6918,asid_6918,cell
DBVPG_3446,Rhodotorula mucilaginosa,1,1,113762.0,6918,asid_6918,cell
DBVPG_3538,Rhodotorula mucilaginosa,1,1,170917.0,6918,asid_6918,cell
DBVPG_3768,Rhodotorula dairenensis,1,1,52638.0,6918,asid_6918,cell
DBVPG_3769,Rhodotorula dairenensis,1,1,41324.0,6918,asid_6918,cell
DBVPG_3772,Rhodotorula dairenensis,1,1,41958.0,6918,asid_6918,cell
DBVPG_3773,Rhodotorula dairenensis,1,1,79830.0,6918,asid_6918,cell
DBVPG_3774,Rhodotorula mucilaginosa,1,1,31217.0,6918,asid_6918,cell
DBVPG_3775,Rhodotorula mucilaginosa,1,1,53139.0,6918,asid_6918,cell
DBVPG_3776,Rhodotorula mucilaginosa,1,1,143003.0,6918,asid_6918,cell
DBVPG_3777,Rhodotorula mucilaginosa,1,1,143277.0,6918,asid_6918,cell
DBVPG_3778,Rhodotorula mucilaginosa,1,1,240659.0,6918,asid_6918,cell
DBVPG_3780,Rhodotorula mucilaginosa,1,1,221937.0,6918,asid_6918,cell
DBVPG_3853,Rhodotorula dairenensis,1,1,93025.0,6918,asid_6918,cell
DBVPG_3854,Rhodotorula mucilaginosa,1,1,66207.0,6918,asid_6918,cell
DBVPG_3855,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_3856,Rhodotorula mucilaginosa,1,1,32273.0,6918,asid_6918,cell
DBVPG_3857,Rhodotorula mucilaginosa,1,1,46117.0,6918,asid_6918,cell
DBVPG_3858,Rhodotorula mucilaginosa,1,1,65646.0,6918,asid_6918,cell
DBVPG_3983,Rhodotorula mucilaginosa,1,1,124597.0,6918,asid_6918,cell
DBVPG_3984,Rhodotorula mucilaginosa,1,1,69665.0,6918,asid_6918,cell
DBVPG_3985,Rhodotorula glutinis,1,1,175288.0,6918,asid_6918,cell
DBVPG_4201,Rhodotorula mucilaginosa,1,1,90553.0,6918,asid_6918,cell
DBVPG_4202,Rhodotorula mucilaginosa,1,1,46252.0,6918,asid_6918,cell
DBVPG_4203,Rhodotorula mucilaginosa,1,1,93639.0,6918,asid_6918,cell
DBVPG_4304,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_4376,Rhodotorula mucilaginosa,1,1,68681.0,6918,asid_6918,cell
DBVPG_4378,Rhodotorula mucilaginosa,1,1,369226.0,6918,asid_6918,cell
DBVPG_4379,Rhodotorula mucilaginosa,1,1,82577.0,6918,asid_6918,cell
DBVPG_4380,Rhodotorula mucilaginosa,1,1,126049.0,6918,asid_6918,cell
DBVPG_4408,Rhodotorula mucilaginosa,1,1,30521.0,6918,asid_6918,cell
DBVPG_4466,Rhodotorula mucilaginosa,1,1,35209.0,6918,asid_6918,cell
DBVPG_4530,Rhodotorula taiwanensis,1,1,95495.0,6918,asid_6918,cell
DBVPG_4531,Rhodotorula taiwanensis,1,1,81217.0,6918,asid_6918,cell
DBVPG_4534,Rhodotorula mucilaginosa,1,1,106497.0,6918,asid_6918,cell
DBVPG_4610,Rhodotorula paludigena,1,1,220541.0,6918,asid_6918,cell
DBVPG_4618,Rhodotorula mucilaginosa,1,1,228624.0,6918,asid_6918,cell
DBVPG_4669,Rhodotorula mucilaginosa,1,1,152559.0,6918,asid_6918,cell
DBVPG_4920,Rhodotorula mucilaginosa,1,1,105861.0,6918,asid_6918,cell
DBVPG_4945,Rhodotorula mucilaginosa,1,1,54521.0,6918,asid_6918,cell
DBVPG_4946,Rhodotorula mucilaginosa,1,1,65973.0,6918,asid_6918,cell
DBVPG_4947,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_4949,Rhodotorula mucilaginosa,1,1,186144.0,6918,asid_6918,cell
DBVPG_4952,Rhodotorula mucilaginosa,1,1,492349.0,6918,asid_6918,cell
DBVPG_4956,Rhodotorula mucilaginosa,1,1,63865.0,6918,asid_6918,cell
DBVPG_4957,Rhodotorula mucilaginosa,1,1,205938.0,6918,asid_6918,cell
DBVPG_4958,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_4962,Rhodotorula mucilaginosa,1,1,365135.0,6918,asid_6918,cell
DBVPG_4963,Rhodotorula mucilaginosa,1,1,276425.0,6918,asid_6918,cell
DBVPG_4964,Rhodotorula mucilaginosa,1,1,221131.0,6918,asid_6918,cell
DBVPG_5225,Rhodotorula mucilaginosa,1,1,250327.0,6918,asid_6918,cell
DBVPG_5226,Rhodotorula mucilaginosa,1,1,286278.0,6918,asid_6918,cell
DBVPG_5227,Rhodotorula mucilaginosa,1,1,326625.0,6918,asid_6918,cell
DBVPG_5228,Rhodotorula mucilaginosa,1,1,91327.0,6918,asid_6918,cell
DBVPG_5229,Rhodotorula mucilaginosa,1,1,91716.0,6918,asid_6918,cell
DBVPG_5235,Rhodotorula mucilaginosa,1,1,34058.0,6918,asid_6918,cell
DBVPG_5236,Rhodotorula mucilaginosa,1,1,193944.0,6918,asid_6918,cell
DBVPG_5757,Rhodotorula mucilaginosa,1,1,425500.0,6918,asid_6918,cell
DBVPG_5758,Rhodotorula mucilaginosa,1,1,306259.0,6918,asid_6918,cell
DBVPG_5759,Rhodotorula mucilaginosa,1,1,389372.0,6918,asid_6918,cell
DBVPG_6081,Rhodotorula glutinis,1,1,195753.0,6918,asid_6918,cell
DBVPG_6083,Rhodotorula graminis,1,1,224783.0,6918,asid_6918,cell
DBVPG_6091,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_6092,Rhodotorula mucilaginosa,1,1,237444.0,6918,asid_6918,cell
DBVPG_6093,Rhodotorula mucilaginosa,1,1,36313.0,6918,asid_6918,cell
DBVPG_6094,Rhodotorula mucilaginosa,1,1,172838.0,6918,asid_6918,cell
DBVPG_6121,Rhodotorula toruloides,1,1,131575.0,6918,asid_6918,cell
DBVPG_6195,Rhodotorula diobovata,1,1,369391.0,6918,asid_6918,cell
DBVPG_6202,Rhodotorula diobovata,1,1,307355.0,6918,asid_6918,cell
DBVPG_6593,Rhodotorula mucilaginosa,1,1,275295.0,6918,asid_6918,cell
DBVPG_6649,Rhodotorula mucilaginosa,1,1,281550.0,6918,asid_6918,cell
DBVPG_6739,Rhodotorula toruloides,1,0,0.0,6918,asid_6918,cell
DBVPG_6740,Pseudomicrostroma phylloplanum,1,1,342552.0,6918,asid_6918,cell
DBVPG_6741,Rhodotorula mucilaginosa,1,1,185294.0,6918,asid_6918,cell
DBVPG_6742,Rhodotorula mucilaginosa,1,1,33121.0,6918,asid_6918,cell
DBVPG_6743,Rhodotorula mucilaginosa,1,1,35302.0,6918,asid_6918,cell
DBVPG_6803,Rhodotorula mucilaginosa,1,1,70334.0,6918,asid_6918,cell
DBVPG_7019,Rhodotorula mucilaginosa,1,1,223073.0,6918,asid_6918,cell
DBVPG_7021,Rhodotorula graminis,1,1,216212.0,6918,asid_6918,cell
DBVPG_7316,Rhodotorula paludigena,1,1,53629.0,6918,asid_6918,cell
DBVPG_7323,Rhodotorula paludigena,1,1,256573.0,6918,asid_6918,cell
DBVPG_7539,Rhodotorula kratochvilovae,1,1,279600.0,6918,asid_6918,cell
DBVPG_7947,Rhodotorula sp. clade XIII,1,1,121655.0,6918,asid_6918,cell
DBVPG_8043,Rhodotorula mucilaginosa,1,0,0.0,6918,asid_6918,cell
DBVPG_8058,Rhodotorula sp. clade I,1,0,0.0,6918,asid_6918,cell
JES-025-001,Rhodotorula mucilaginosa,1,1,547799.0,6918,asid_6918,cell
NRRL_Y-12923,Rhodotorula paludigena,1,1,307173.0,6918,asid_6918,cell
NRRL_Y-17376,Rhodotorula araucariae,1,1,282753.0,6918,asid_6918,cell
NRRL_Y-2474,Rhodotorula graminis,1,1,327352.0,6918,asid_6918,cell
NRRL_Y-2504,Rhodotorula dairenensis,1,1,338749.0,6918,asid_6918,cell
NRRL_Y-2510,Rhodotorula mucilaginosa,1,1,56418.0,6918,asid_6918,cell
NRRL_Y-48721,,1,1,235221.0,6918,asid_6918,cell
NRRL_Y-7192,Rhodotorula sphaerocarpa,1,1,294837.0,6918,asid_6918,cell
TFCN_0520-4-2-1,Rhodotorula taiwanensis,1,1,131384.0,6918,asid_6918,cell
TFCN_0520-4-2-2,Rhodotorula taiwanensis,1,1,245656.0,6918,asid_6918,cell
TFCN_100D-1,Rhodotorula mucilaginosa,1,1,342869.0,6918,asid_6918,cell
TFCN_102C-1,Rhodotorula mucilaginosa,1,1,192881.0,6918,asid_6918,cell
TFCN_102C-2,Rhodotorula mucilaginosa,1,1,264251.0,6918,asid_6918,cell
TFCN_102D-1,Rhodotorula mucilaginosa,1,1,378437.0,6918,asid_6918,cell
TFCN_102D-2,Rhodotorula mucilaginosa,1,1,41765.0,6918,asid_6918,cell
TFCN_105A-2,Rhodotorula mucilaginosa,1,1,298031.0,6918,asid_6918,cell
TFCN_106A-1,Rhodotorula mucilaginosa,1,1,130248.0,6918,asid_6918,cell
TFCN_107A-6,Rhodotorula mucilaginosa,1,1,307311.0,6918,asid_6918,cell
TFCN_107C-3,Rhodotorula mucilaginosa,1,1,261898.0,6918,asid_6918,cell
TFCN_118C-2,Rhodotorula mucilaginosa,1,1,315724.0,6918,asid_6918,cell
TFCN_122C-2,Rhodotorula mucilaginosa,1,1,272697.0,6918,asid_6918,cell
TFCN_130D-4,Rhodotorula mucilaginosa,1,1,277775.0,6918,asid_6918,cell
TFCN_134A-3,Rhodotorula mucilaginosa,1,1,246543.0,6918,asid_6918,cell
TFCN_137C-3,Rhodotorula mucilaginosa,1,1,439703.0,6918,asid_6918,cell
TFCN_137D-4,Rhodotorula mucilaginosa,1,1,232096.0,6918,asid_6918,cell
TFCN_138A-1,Rhodotorula mucilaginosa,1,1,325926.0,6918,asid_6918,cell
TFCN_140A-3,Rhodotorula mucilaginosa,1,1,287847.0,6918,asid_6918,cell
TFCN_141C-2,Rhodotorula mucilaginosa,1,1,309918.0,6918,asid_6918,cell
TFCN_152A-1,Rhodotorula mucilaginosa,1,1,57766.0,6918,asid_6918,cell
TFCN_152A-12,Rhodotorula mucilaginosa,1,1,324454.0,6918,asid_6918,cell
TFCN_152A-2,Rhodotorula mucilaginosa,1,1,318607.0,6918,asid_6918,cell
TFCN_152A-4,Rhodotorula toruloides,1,1,216954.0,6918,asid_6918,cell
TFCN_152A-5,Rhodotorula mucilaginosa,1,1,100421.0,6918,asid_6918,cell
TFCN_152A-6,Rhodotorula toruloides,1,1,572246.0,6918,asid_6918,cell
TFCN_152A_3,Rhodotorula toruloides,1,1,202966.0,6918,asid_6918,cell
TFCN_152C-2,Rhodotorula toruloides,1,1,176870.0,6918,asid_6918,cell
TFCN_152C-3,Rhodotorula toruloides,1,1,274131.0,6918,asid_6918,cell
TFCN_152C-5,Rhodotorula mucilaginosa,1,1,50722.0,6918,asid_6918,cell
TFCN_152C-6,Rhodotorula toruloides,1,1,106181.0,6918,asid_6918,cell
TFCN_152D-2,,1,0,0.0,6918,asid_6918,cell
TFCN_152D-4,Rhodotorula toruloides,1,1,696532.0,6918,asid_6918,cell
TFCN_152D-6,Rhodotorula toruloides,1,1,207541.0,6918,asid_6918,cell
TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,1,1,177082.0,6918,asid_6918,cell
TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,1,1,146810.0,6918,asid_6918,cell
TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,1,1,176850.0,6918,asid_6918,cell
TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,1,1,365086.0,6918,asid_6918,cell
TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,1,1,326222.0,6918,asid_6918,cell
TFCN_17-267M-1,Rhodotorula mucilaginosa,1,1,385176.0,6918,asid_6918,cell
TFCN_17-291Y-1,Rhodotorula mucilaginosa,1,1,271925.0,6918,asid_6918,cell
TFCN_17-325D-2,Rhodotorula mucilaginosa,1,1,255839.0,6918,asid_6918,cell
TFCN_17-325D-4,Rhodotorula mucilaginosa,1,1,118052.0,6918,asid_6918,cell
TFCN_17-325P-1,Rhodotorula mucilaginosa,1,1,224982.0,6918,asid_6918,cell
TFCN_17-328C-3,Rhodotorula sp. clade I,1,1,144136.0,6918,asid_6918,cell
TFCN_17-329Y-4,Rhodotorula mucilaginosa,1,1,166592.0,6918,asid_6918,cell
TFCN_17-331Y-5,,1,1,623011.0,6918,asid_6918,cell
TFCN_17-332C-1,Rhodotorula mucilaginosa,1,1,56852.0,6918,asid_6918,cell
TFCN_17-332C-2,Rhodotorula mucilaginosa,1,1,60151.0,6918,asid_6918,cell
TFCN_17-332D-2,,1,1,62377.0,6918,asid_6918,cell
TFCN_17-332M-1,Rhodotorula mucilaginosa,1,1,46886.0,6918,asid_6918,cell
TFCN_17-332M-2,Rhodotorula mucilaginosa,1,1,59141.0,6918,asid_6918,cell
TFCN_17-332P-1,Rhodotorula mucilaginosa,1,1,226241.0,6918,asid_6918,cell
TFCN_17-332P-2,Rhodotorula mucilaginosa,1,1,154678.0,6918,asid_6918,cell
TFCN_17-332Y-1,,2,1,179421.0,6918,asid_6918,cell
TFCN_17-333D-2,Rhodotorula mucilaginosa,1,1,219428.0,6918,asid_6918,cell
TFCN_17-333M-1,Rhodotorula mucilaginosa,1,1,209696.0,6918,asid_6918,cell
TFCN_17-333P-6,Rhodotorula mucilaginosa,1,1,258250.0,6918,asid_6918,cell
TFCN_17-333P-8,,1,1,45420.0,6918,asid_6918,cell
TFCN_17-334C-1,Rhodotorula mucilaginosa,1,1,200039.0,6918,asid_6918,cell
TFCN_17-334D-6,Rhodotorula mucilaginosa,1,1,120923.0,6918,asid_6918,cell
TFCN_17-334Y-2,Rhodotorula mucilaginosa,1,1,276094.0,6918,asid_6918,cell
TFCN_17-334Y-3,Rhodotorula mucilaginosa,1,1,216403.0,6918,asid_6918,cell
TFCN_17-334Y-5,Rhodotorula mucilaginosa,1,1,95503.0,6918,asid_6918,cell
TFCN_17-334Y-6,Rhodotorula diobovata,1,1,120092.0,6918,asid_6918,cell
TFCN_17-337P-5,Rhodotorula mucilaginosa,1,1,334502.0,6918,asid_6918,cell
TFCN_17-338D-3,Rhodotorula mucilaginosa,1,1,432963.0,6918,asid_6918,cell
TFCN_17-390M-1,Rhodotorula mucilaginosa,1,1,176850.0,6918,asid_6918,cell
TFCN_172A-1,Rhodotorula mucilaginosa,1,1,528333.0,6918,asid_6918,cell
