row_ID	compound_name	sirius_confidence	species	strain	n_samples	n_detected	mean_peak_area	max_peak_area	detection_rate
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_209-6-2	2	1	243929.0	487858	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_5759	2	2	241740.0	292896	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_3778	2	2	240465.5	321675	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_22C-4	2	1	240239.5	480479	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_7019	2	2	239942.5	293706	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_3984	2	2	239906.0	274572	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula toruloides	DBVPG_6121	2	2	239623.5	306592	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	TFCN_7-9-3	2	1	239404.0	478808	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula dairenensis	TFCN_7W-292-3	2	1	237189.5	474379	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_140A-3	2	1	235418.5	470837	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula sp. clade XIII	DBVPG_7947	2	2	228026.0	305527	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-332Y-1	2	1	227634.5	455269	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_2M-1-4	2	1	226304.0	452608	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_105A-2	2	1	224637.0	449274	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_107A-6	2	1	223649.5	447299	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-333Y-10	2	1	219609.0	439218	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-325P-1	2	1	219311.0	438622	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-325Y-1	2	1	217073.5	434147	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_186CL4_2	2	2	216302.0	247443	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_340-3	2	1	211057.5	422115	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_141C-2	2	1	211021.5	422043	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_270H-1	2	1	210118.0	420236	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_172A-1	2	1	208134.0	416268	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_6593	2	2	207269.5	285012	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-332P-2	2	1	205930.5	411861	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_98D-11	2	1	205913.5	411827	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula araucariae	NRRL_Y-17376	2	2	205095.5	251825	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_122C-2	2	1	204060.0	408120	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula toruloides	TFCN_152A-6	2	1	202990.5	405981	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-334Y-2	2	1	202727.5	405455	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_98C-5	2	1	200748.5	401497	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-334Y-3	2	1	200505.0	401010	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	TFCN_25-335C-1	2	1	199484.0	398968	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	TFCN_25-335P-1	2	1	198493.0	396986	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_212C-2	2	1	197887.5	395775	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula pacifica	TFCN_1B-1-2	2	1	197753.0	395506	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	1	197503.5	395007	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-0-2E390-2	2	1	197103.5	394207	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_4378	2	2	195368.0	212139	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_89D-3	2	1	194849.5	389699	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_33A-4	2	1	193140.0	386280	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-338D-3	2	1	189696.0	379392	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_340-1	2	1	187030.5	374061	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_102D-1	2	1	186316.5	372633	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-267M-1	2	1	184523.0	369046	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula sphaerocarpa	TFCN_86C-9	2	1	184342.0	368684	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula toruloides	TFCN_152D-4	2	1	180491.0	360982	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-332D-2	2	1	179927.0	359854	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_98C-7	2	1	179475.0	358950	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_4M-1-5	2	1	163619.0	327238	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_137C-3	2	1	161104.5	322209	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-390M-1	2	1	159927.5	319855	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula taiwanensis	TFCN_S22D-1	2	1	155004.5	310009	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula pacifica	TFCN_1A-1-3	2	1	151379.5	302759	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula toruloides	TFCN_152C-3	2	1	147853.5	295707	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula paludigena	TFCN_43A-4	2	1	144548.0	289096	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula dairenensis	DBVPG_3770	1	1	140091.0	140091	1.0
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_130D-4	2	1	138574.0	277148	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_107C-3	2	1	138255.0	276510	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_98A-5	2	1	136912.5	273825	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-395P-1	2	1	136670.0	273340	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-333C-2	2	1	136440.5	272881	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-0-2E390-1	2	1	135999.0	271998	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-334D-3	2	1	134039.5	268079	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17Y-278-1	2	1	133780.0	267560	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_102C-2	2	1	133292.5	266585	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula paludigena	TFCN_48A-15	2	1	133187.0	266374	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula sp. clade XI	TFCN_186DK3-2	2	1	132996.0	265992	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_270H-2	2	1	132286.0	264572	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_4952	2	1	130485.5	260971	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-332C-1	2	1	127912.5	255825	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula dairenensis	DBVPG_3768	2	1	126917.0	253834	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	DBVPG_6202	2	1	125371.0	250742	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula kratochvilovae	DBVPG_7539	2	1	125189.0	250378	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula paludigena	DBVPG_7316	2	1	125158.0	250316	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula sp. clade I	TFCN_25-333D-5	2	1	121742.5	243485	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-291Y-1	2	1	116323.5	232647	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_5227	2	1	114674.5	229349	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_118C-2	2	1	114457.0	228914	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_209-6-11	2	1	112586.0	225172	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_17-329Y-4	2	1	100488.5	200977	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	TFCN_7-9-2	2	1	98356.5	196713	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_25-331D-1	2	1	92816.5	185633	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	DBVPG_4946	2	1	91062.0	182124	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula paludigena	NRRL_Y-12923	2	1	90932.0	181864	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_134A-3	2	1	89359.5	178719	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	DBVPG_6195	2	1	82038.5	164077	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula diobovata	TFCN_7-6-2003	2	1	81954.0	163908	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula mucilaginosa	TFCN_1A-14	2	1	75396.0	150792	0.5
47668	Desferrioxamine X5	0.059	Rhodotorula paludigena	DBVPG_7323	2	1	51590.5	103181	0.5
249	desferrioxamine h	0.058	Rhodotorula paludigena	DBVPG_7316	2	1	174577152.0	349154304	0.5
249	desferrioxamine h	0.058	Rhodotorula kratochvilovae	DBVPG_7539	2	2	156064606.5	298157152	1.0
249	desferrioxamine h	0.058	Rhodotorula kratochvilovae	DBVPG_10383	2	2	154602579.0	304821376	1.0
249	desferrioxamine h	0.058	Rhodotorula paludigena	TFCN_48D-10	2	2	107146752.5	212097888	1.0
249	desferrioxamine h	0.058	Rhodotorula paludigena	TFCN_43A-4	2	2	89255938.5	178416272	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_25-335C-1	2	2	73936997.0	147678224	1.0
249	desferrioxamine h	0.058	Rhodotorula paludigena	TFCN_48A-15	2	2	50402239.5	99704976	1.0
249	desferrioxamine h	0.058	Rhodotorula paludigena	DBVPG_7323	2	2	48948407.0	92643552	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_25-335P-1	2	2	47878944.0	95159472	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_211C_2	2	2	35640289.0	71116464	1.0
249	desferrioxamine h	0.058	Rhodotorula sp. clade I	TFCN_25-333D-5	2	2	34901883.5	69762816	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	DBVPG_6202	2	2	32699537.0	65125356	1.0
249	desferrioxamine h	0.058	Rhodotorula paludigena	NRRL_Y-12923	2	2	31303955.5	62142804	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_7-9-2	2	2	24983764.5	49830864	1.0
249	desferrioxamine h	0.058	Rhodotorula sp. clade XIII	DBVPG_7947	2	1	20231668.0	40463336	0.5
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_7-9-3	2	2	17613006.5	34752088	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	DBVPG_6195	2	2	14560892.5	28808646	1.0
249	desferrioxamine h	0.058	Rhodotorula dairenensis	NRRL_Y-2504	2	2	12825639.5	25462846	1.0
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_7-6-2003	2	2	12577818.5	25121380	1.0
249	desferrioxamine h	0.058	Rhodotorula graminis	DBVPG_7021	2	2	10882986.0	21464730	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4203	2	1	7057431.0	14114862	0.5
249	desferrioxamine h	0.058	Rhodotorula dairenensis	DBVPG_3768	2	2	5125479.0	10005997	1.0
249	desferrioxamine h	0.058	Rhodotorula dairenensis	TFCN_7W-292-3	2	2	2979791.5	5642848	1.0
249	desferrioxamine h	0.058	Pseudomicrostroma phylloplanum	DBVPG_6740	2	1	671043.0	1342086	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_54D-2	2	1	652030.5	1304061	0.5
249	desferrioxamine h	0.058	Rhodotorula graminis	DBVPG_6083	2	1	604443.0	1208886	0.5
249	desferrioxamine h	0.058	Rhodotorula taiwanensis	TFCN_S22D-1	2	2	578489.5	874252	1.0
249	desferrioxamine h	0.058	Rhodotorula graminis	NRRL_Y-2474	2	2	382417.0	717394	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4952	2	1	331015.0	662030	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_86A-3	2	1	319104.0	638208	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17Y-278-1	2	2	263349.5	486325	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-332C-1	2	2	258135.0	475527	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4964	2	1	254211.0	508422	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-331D-1	2	1	247743.0	495486	0.5
249	desferrioxamine h	0.058	Rhodotorula glutinis	DBVPG_6081	2	1	231606.0	463212	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3236	2	2	220602.5	406782	1.0
249	desferrioxamine h	0.058	Rhodotorula taiwanensis	DBVPG_4530	2	2	219296.0	335179	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-267M-1	2	1	213086.5	426173	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_5226	2	2	208433.0	378851	1.0
249	desferrioxamine h	0.058	Rhodotorula toruloides	TFCN_152A-4	2	1	183523.5	367047	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_8043	2	1	154530.5	309061	0.5
249	desferrioxamine h	0.058	Rhodotorula paludigena	DBVPG_4610	2	2	127545.0	205869	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_10619	2	2	127405.5	206381	1.0
249	desferrioxamine h	0.058	Rhodotorula toruloides	TFCN_152D-6	2	1	125166.5	250333	0.5
249	desferrioxamine h	0.058	Rhodotorula sphaerocarpa	TFCN_86C_3	2	2	125083.5	213448	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_5227	2	2	120048.0	204159	1.0
249	desferrioxamine h	0.058	Rhodotorula araucariae	NRRL_Y-17376	2	2	116862.5	195480	1.0
249	desferrioxamine h	0.058	Rhodotorula sp. clade XI	DBVPG_10348	2	1	109497.5	218995	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-334D-3	2	1	108270.5	216541	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-395P-1	2	1	107663.0	215326	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6741	2	2	104776.0	179273	1.0
249	desferrioxamine h	0.058	Rhodotorula toruloides	TFCN_152C-6	2	1	92344.5	184689	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-335Y-1	2	1	90917.5	181835	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4949	2	2	88455.5	137017	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_209-6-11	2	2	87995.5	137176	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-332D-2	2	2	82502.0	132912	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-390M-1	2	2	79060.0	95466	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6092	2	1	72833.5	145667	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	NRRL_Y-2510	2	1	71732.0	143464	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6742	2	2	71672.5	112569	1.0
249	desferrioxamine h	0.058	Rhodotorula taiwanensis	TFCN_357-1	2	1	70848.0	141696	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_211A-3	2	1	69812.5	139625	0.5
249	desferrioxamine h	0.058	Rhodotorula sphaerocarpa	NRRL_Y-7192	2	1	68818.5	137637	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_5758	2	2	68567.5	107013	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_2M-1-4	2	1	64359.5	128719	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-332P-1	2	1	63768.0	127536	0.5
249	desferrioxamine h	0.058	Rhodotorula kratochvilovae	DBVPG_10753	2	1	61265.5	122531	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3858	2	2	60048.0	82969	1.0
249	desferrioxamine h	0.058	Rhodotorula dairenensis	DBVPG_3853	2	1	59987.0	119974	0.5
249	desferrioxamine h	0.058	Rhodotorula taiwanensis	TFCN_0520-4-2-2	2	1	58646.5	117293	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3446	2	2	58465.5	84325	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4956	2	1	57695.5	115391	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_10780	2	1	57645.5	115291	0.5
249	desferrioxamine h	0.058	Rhodotorula sphaerocarpa	TFCN_86A-8	2	1	56856.5	113713	0.5
249	desferrioxamine h	0.058	Rhodotorula sp. clade XI	TFCN_186DK3-2	2	1	56846.0	113692	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_10937	2	2	55679.0	79861	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_107A-6	2	2	55436.5	69814	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-0-2E332-1	2	1	55240.5	110481	0.5
249	desferrioxamine h	0.058	Rhodotorula sphaerocarpa	TFCN_86C-9	2	1	54332.5	108665	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-334Y-3	2	1	54142.5	108285	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_118C-2	2	2	53711.0	74644	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6093	2	1	53181.5	106363	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6593	2	2	51273.0	70039	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-333C-2	2	1	51099.0	102198	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_33A-4	2	1	50510.0	101020	0.5
249	desferrioxamine h	0.058	Rhodotorula sphaerocarpa	TFCN_86A_5	2	2	50357.5	56587	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_7019	2	2	50201.0	70049	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6091	2	1	49342.5	98685	0.5
249	desferrioxamine h	0.058	Rhodotorula pacifica	TFCN_1A-1-3	2	1	48497.0	96994	0.5
249	desferrioxamine h	0.058	Rhodotorula taiwanensis	TFCN_0520-4-2-1	2	1	48162.0	96324	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_404D-1	2	1	46602.0	93204	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_10886	2	2	45123.0	58028	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_6649	2	2	44800.5	49305	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_213-6-4	2	1	44674.0	89348	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4958	2	2	44584.0	56900	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_213-6-2	2	1	43684.0	87368	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_3M-1-1	2	2	43357.0	45072	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_270H-2	2	2	42830.5	54730	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_4M-1-4	2	1	40415.5	80831	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	2	40130.5	44972	1.0
249	desferrioxamine h	0.058	Rhodotorula glutinis	DBVPG_3985	2	1	39592.5	79185	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_102C-2	2	2	39413.0	44164	1.0
249	desferrioxamine h	0.058	Rhodotorula toruloides	TFCN_152C-2	2	1	39079.0	78158	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_5225	2	2	39044.5	45474	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-0-2E333-9	2	1	37081.5	74163	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3384	2	1	36900.5	73801	0.5
249	desferrioxamine h	0.058	Rhodotorula toruloides	DBVPG_6121	2	1	35753.0	71506	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-337M-3	2	1	35448.5	70897	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_102C-1	2	1	35147.0	70294	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_89D-3	2	1	34552.5	69105	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_209-6-4	2	1	34205.0	68410	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_1A-14	2	1	33760.0	67520	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3778	2	2	32684.0	35056	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_342-3	2	1	32452.0	64904	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-0-2E334-10	2	1	31892.0	63784	0.5
249	desferrioxamine h	0.058	Cystobasidium sp.	DBVPG_10075	2	1	31769.5	63539	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_5759	2	2	31729.0	33035	1.0
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-332M-2	2	1	30418.0	60836	0.5
249	desferrioxamine h	0.058	Rhodotorula sphaerocarpa	TFCN_86A-6	2	1	30391.0	60782	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-0-2E333-1	2	1	29865.5	59731	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_98D-9	2	1	29592.5	59185	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_141C-2	2	1	28277.0	56554	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_107C-3	2	1	27326.5	54653	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-333D-2	2	1	25858.0	51716	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_25-332P-2	2	1	25856.0	51712	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_2M_1_3	2	1	24244.0	48488	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-332C-1	2	1	24056.5	48113	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_186CL4_2	2	1	23965.0	47930	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3775	2	1	23919.0	47838	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3857	2	1	23907.5	47815	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3235	2	1	23831.5	47663	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-325D-4	2	1	23430.0	46860	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_138A-1	2	1	23422.5	46845	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-291Y-1	2	1	23125.0	46250	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_209-6-5	2	1	22914.5	45829	0.5
249	desferrioxamine h	0.058	Rhodotorula toruloides	TFCN_152D-4	2	1	22823.0	45646	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_4M-1-2	2	1	22696.5	45393	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_98D-7	2	1	22247.5	44495	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_152A-2	2	1	22213.5	44427	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_17-0-2E334-4	2	1	22148.5	44297	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_98A-5	2	1	22019.5	44039	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_105A-2	2	1	21780.0	43560	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_4946	2	1	21108.5	42217	0.5
249	desferrioxamine h	0.058	Rhodotorula pacifica	TFCN_1A_1_5	2	1	20558.0	41116	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3442	2	1	19853.5	39707	0.5
249	desferrioxamine h	0.058	Rhodotorula diobovata	TFCN_17-334Y-6	2	1	19152.0	38304	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_100D-1	2	1	18936.5	37873	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_363-1-2	2	1	18901.0	37802	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_3443	2	1	18798.0	37596	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	TFCN_134A-3	2	1	18785.5	37571	0.5
249	desferrioxamine h	0.058	Rhodotorula paludigena	TFCN_25-333P-5	2	1	18401.5	36803	0.5
249	desferrioxamine h	0.058	Rhodotorula paludigena	TFCN_1A-1-2	2	1	18351.5	36703	0.5
249	desferrioxamine h	0.058	Rhodotorula mucilaginosa	DBVPG_5229	2	1	18009.0	36018	0.5
249	desferrioxamine h	0.058	Rhodotorula dairenensis	DBVPG_3773	2	1	17939.0	35878	0.5
