strain_id,species,species_missing,n_replicates,L*,a*,b*,C*,h_deg,area,L_z,a_z,b_z,orange_score
TF_CN_186CL4_2,Rhodotorula mucilaginosa,False,1,76.34489354679641,8.842125359122683,3.731977782431328,9.597439191524034,22.883049772185775,41437.0,-1.0374881264215197,-0.4383918373321334,0.25192751187766643,-1.2239524518759866
TFCN_1A_1_5,Rhodotorula pacifica,False,1,76.3791615987449,11.831223809161532,0.6571241324650423,11.849458593030258,3.179028312434943,27053.5,-1.0615875025196657,0.8929667309760264,-1.4661766349418568,-1.6347974064854962
DBVPG_4610,Rhodotorula paludigena,False,1,70.17581372896998,0.6443766916928717,-1.3697253973701695,1.5137268528363759,295.1942751903545,1181.0,3.3009836061638986,-4.0897078149231785,-2.59869836722894,-3.3874225759882197
DBVPG_7316,Rhodotorula paludigena,False,1,74.35322161804734,8.600926796649865,3.212246179354694,9.181201842793163,20.479491116081334,31195.0,0.36317657862782543,-0.5458228163310429,-0.03847753633947834,-0.22112377404269581
DBVPG_7323,Rhodotorula paludigena,False,1,73.70831037381738,7.565734836302823,6.106312732389718,9.72252018763607,38.907036747315814,31394.0,0.8167173473877234,-1.006902205079126,1.5786100756174928,1.38842521792609
NRRL_Y-12923,Rhodotorula paludigena,False,1,73.81253416971305,7.51113647583665,5.588731217268372,9.362215965118185,36.65143576195914,34318.0,0.743420841959236,-1.0312205727198014,1.2894064097920102,1.0016066790314446
TFCN_25-333P-5,Rhodotorula paludigena,False,1,72.25875314709,4.6733173967507255,3.4969503456287687,5.836827666683859,36.80677753783069,15223.0,1.8361340575993639,-2.2951985946549143,0.12060366373573365,-0.3384608733198167
TFCN_342-2,Rhodotorula paludigena,False,1,75.92074475463286,6.801094729791735,2.925625671391874,7.40365957433944,23.275915768540077,36085.0,-0.7392009264578538,-1.3474765202082817,-0.1986295108244556,-2.285306957490591
TFCN_43A-0-22,Rhodotorula paludigena,False,1,73.24585479615834,8.067531610802176,4.727859657086286,9.350814040948329,30.371815332241145,38842.0,1.1419442062545164,-0.78339955153808,0.8083861188119656,1.166930773528402
TFCN_43A-4,Rhodotorula paludigena,False,1,75.44470117059674,8.634921114171911,2.4535740488839552,8.976741516905156,15.862260904960989,30755.0,-0.40441815596242675,-0.5306815867384961,-0.4623929098248053,-1.3974926525257283
TFCN_48A-10,Rhodotorula paludigena,False,1,76.19574670982524,11.50767660755958,1.7221867578583794,11.635830358556998,8.511458930892719,29955.0,-0.9325990091930236,0.7488572791447264,-0.8710626159930703,-1.0548043460413674
TFCN_48A-15,Rhodotorula paludigena,False,1,73.19673765961386,9.12120839948674,4.860675406568083,10.33550231362188,28.05307260199044,28838.0,1.1764863608021052,-0.3140869329375156,0.8825982004016438,1.7449976282662334
TFCN_48A-2,Rhodotorula paludigena,False,1,74.696194548359,11.750441095455296,4.7900110883213,12.689250260121977,22.178030617470377,31885.5,0.12197717658744295,0.8569857287234626,0.8431138307265854,1.822076736037491
TFCN_48A-3,Rhodotorula paludigena,False,1,73.44503427910291,9.702385163890328,2.49540291678726,10.01814920958904,14.423564090626696,24223.0,1.0018690926259057,-0.05522805695092044,-0.43902062626840854,0.5076204094065767
TFCN_48C-3,Rhodotorula paludigena,False,1,77.89149771744432,5.964995010250663,2.129833780428858,6.333826442567809,19.649380717349516,42261.0,-2.125154143720481,-1.7198792845122102,-0.6432859086611131,-4.488319336893804
TFCN_48D-10,Rhodotorula paludigena,False,2,74.61695890338484,9.177334084552243,4.551577257233063,10.244038091887672,26.37950521109833,29086.75,0.17770049612372565,-0.2890882877061579,0.7098866269085248,0.5984988353260925
TFCN_48D-4,Rhodotorula paludigena,False,1,74.79091869181524,8.902102707688265,4.282214261282635,9.878501485436093,25.689137439233708,43357.0,0.055361403909204736,-0.4116776429849534,0.5593774537817858,0.20306121470603716
TFCN_49A-1,Rhodotorula paludigena,False,1,74.17302411259527,11.215470334487277,1.4269958278405823,11.305887489111086,7.251044621029106,22851.0,0.48990241242675736,0.6187072249157839,-1.0360033964990465,0.07260624084349487
DBVPG_8058,Rhodotorula sp. clade I,False,1,75.40181221687472,11.067606211902072,1.7312121484509555,11.20218740981767,8.890253892860482,36933.0,-0.3742560379711023,0.5528478462972505,-0.8660195919116019,-0.6874277835854538
TFCN_17-328C-3,Rhodotorula sp. clade I,False,1,75.7590504340886,11.011327134001451,3.4039311493476667,11.525453245816234,17.177946082820615,45065.5,-0.6254876564538312,0.5277808791725977,0.0686282902521427,-0.029078487029090744
TFCN_17-328P-3,Rhodotorula sp. clade I,False,1,73.65261531846808,6.3381059552972125,1.689019483132126,6.559296754605169,14.921777687067927,17238.5,0.8558854940827146,-1.5536939072420761,-0.8895951507842801,-1.5874035639436417
TFCN_222A-2,Rhodotorula sp. clade I,False,1,73.81260690569816,11.806409058467278,3.1678370089447294,12.224012686965686,15.019555079370802,37262.0,0.7433696895954025,0.8819141238072002,-0.06329158881934575,1.561992224583257
TFCN_25-333D-1,Rhodotorula sp. clade I,False,1,76.59780370894674,10.341618289242836,3.095846097918209,10.795060532595329,16.665491229930605,26674.0,-1.2153499180945915,0.22948939642483046,-0.10351720501065173,-1.0893777266804128
TFCN_25-333D-5,Rhodotorula sp. clade I,False,1,74.55480280939636,11.854018869054071,4.701442088384022,12.752306499544256,21.633854154857612,33373.0,0.22141243773253796,0.9031197583219926,0.7936250473909738,1.9181572434455045
TFCN_25-333Y-2,Rhodotorula sp. clade I,False,1,79.25123489499137,5.439942507967032,4.281814821532892,6.922926596164761,38.20651816224569,14362.5,-3.0814039382987297,-1.9537401490541144,0.5591542629673399,-4.475989824385504
TFCN_86C-7,Rhodotorula sp. clade I,False,1,75.08977102405562,12.25245904625752,3.15098046603533,12.651143449410176,14.422300141627993,27234.0,-0.15480971300446236,1.0805868952345086,-0.07271034482225272,0.8530668374077935
DBVPG_10348,Rhodotorula sp. clade XI,False,1,77.80631414434399,4.818779242691917,1.805284438381349,5.14584155345463,20.53771959776654,53198.0,-2.065247879757333,-2.2304092014005,-0.8246309851740999,-5.120288066331932
TFCN_186DK3-2,Rhodotorula sp. clade XI,False,1,75.49891549166558,10.349437005798684,1.9662258955428056,10.534556972616283,10.75707404126341,33822.5,-0.44254496034884616,0.23297188970960858,-0.7347033930276228,-0.9442764636668604
DBVPG_7947,Rhodotorula sp. clade XIII,False,1,74.19525051664161,4.525341782047692,1.7414428229112378,4.848849487230517,21.047731954364025,23793.0,0.4742714547281058,-2.361107632389349,-0.8603031038390186,-2.747139281500262
NRRL_Y-7192,Rhodotorula sphaerocarpa,False,1,74.55199856028138,9.624718577035342,5.77023041116732,11.221887839623482,30.943613980356453,22796.0,0.22338455608337296,-0.08982112158527278,1.390820835706428,1.5243842702045283
TFCN_83C-1,Rhodotorula sphaerocarpa,False,1,71.81091518699445,11.190091149344497,4.08777531420057,11.913355822354404,20.067406847328275,25613.5,2.1510809196968363,0.6074032159775435,0.450732815917938,3.209216951592318
TFCN_86A-6,Rhodotorula sphaerocarpa,False,1,73.19229637946779,11.662611323502992,2.8148308384995824,11.997490384762493,13.569124138249077,17329.0,1.179609738832412,0.8178659334421355,-0.26053719278535453,1.736938479489193
TFCN_86A-8,Rhodotorula sphaerocarpa,False,1,71.22150098217486,6.891995611942939,2.331258359198146,7.275600940978824,18.688412274668618,13661.5,2.5655927986005325,-1.3069888379383308,-0.53073798168622,0.7278659789759817
TFCN_86A_5,Rhodotorula sphaerocarpa,False,1,73.58457210646488,12.508699897399197,2.8538520116459742,12.830122541408965,12.852017991266333,27656.0,0.9037376147534805,1.1947177806570388,-0.238733735766412,1.8597216596441073
TFCN_86C-10,Rhodotorula sphaerocarpa,False,1,75.13763591141239,10.75263992787376,3.2952067521812456,11.246228388136437,17.037976780709695,37804.0,-0.18847120984239465,0.41256037568422177,0.007877484231137733,0.23196665007296485
TFCN_86C-9,Rhodotorula sphaerocarpa,False,1,72.22816328970922,11.096071872089386,4.99028194722495,12.166582301672582,24.21507487814259,34436.0,1.857646703807455,0.5655265857989339,0.955017105594071,3.37819039520046
TF_CN_86C_3,Rhodotorula sphaerocarpa,False,1,73.88417889566944,12.391598336533,3.0673092615377486,12.765582455958784,13.90304415765004,26750.0,0.6930359178652988,1.1425601923315545,-0.1194624376960892,1.716133672500764
DBVPG_4530,Rhodotorula taiwanensis,False,1,72.15776227118607,14.169577585880916,4.623653763829555,14.904868435852563,18.071945255723783,23632.5,1.907156977272435,1.9344805480704867,0.7501600704504817,4.591797595793404
DBVPG_4531,Rhodotorula taiwanensis,False,1,71.85201061332073,12.05672444121203,6.867273901214643,13.875303783543742,29.664991046766566,19680.0,2.1221801191366114,0.9934057776174756,2.0038044713706276,5.119390368124715
TFCN_0520-4-2-1,Rhodotorula taiwanensis,False,1,73.70879948430806,13.360909728104996,6.029499784024994,14.658402928290933,24.288663355734265,31106.5,0.8163733751745941,1.574296064567984,1.5356900995346268,3.926359539277205
TFCN_0520-4-2-2,Rhodotorula taiwanensis,False,1,74.15718192529857,12.149401844752273,5.102166501210892,13.17725571548752,22.780071481169742,28267.0,0.5010436010316514,1.034684730905298,1.017533679730992,2.5532620116679414
TFCN_152C-6,Rhodotorula taiwanensis,False,1,74.3701216764565,13.33262216538328,7.092782131832709,15.101866512935242,28.01239843514594,32081.0,0.35129143078530145,1.5616966505187,2.1298093712041792,4.0427974525081805
TFCN_357-1,Rhodotorula taiwanensis,False,1,72.73294178667737,12.52548257004811,6.822097124605647,14.262844133977334,28.57524885609047,28749.5,1.5026557967381244,1.2021928623258782,1.97856151152026,4.683410170584263
TFCN_S22D-1,Rhodotorula taiwanensis,False,1,72.35535817547604,12.128030980205178,6.312943829729489,13.672687930839942,27.498106215961226,25737.0,1.768195532364639,1.0251660468932147,1.6940671950824218,4.487428774340275
DBVPG_6121,Rhodotorula toruloides,False,1,76.36178506675522,11.516391272237495,0.8401180785432227,11.5469938218206,4.172323091417468,40028.5,-1.0493672695069944,0.7527388319549808,-1.3639270018241185,-1.6605554393761321
DBVPG_6739,Rhodotorula toruloides,False,1,75.15058293820383,7.188236420095473,1.050362234558477,7.264571814978062,8.31336073950552,21755.0,-0.19757634568345864,-1.1750417827279933,-1.2464510509611109,-2.6190691793725627
TFCN_152A-4,Rhodotorula toruloides,False,1,75.97438623745323,5.233764504251351,1.7134577014065289,5.507107060923251,18.12768736949962,28902.0,-0.7769248761849504,-2.045572805767036,-0.8759400605140187,-3.6984377424660053
TFCN_152A-6,Rhodotorula toruloides,False,1,73.94242718489093,8.31091289649355,4.815958017429378,9.605452867967502,30.09117708659343,34621.0,0.6520721819887293,-0.6749963773077848,0.8576119277330264,0.8346877324139709
TFCN_152A_3,Rhodotorula toruloides,False,1,75.9638566410799,6.393539526505509,2.8318272786589604,6.992609914269871,23.889516418947814,37327.0,-0.7695198242857636,-1.5290035327918379,-0.25104026784412437,-2.549563624921726
TFCN_152C-2,Rhodotorula toruloides,False,1,75.45970385875918,10.67738975134358,4.243822060919278,11.489851068958295,21.675780215245045,42623.0,-0.41496895777203474,0.3790435916221725,0.537925441374453,0.5020000752245908
TFCN_152C-3,Rhodotorula toruloides,False,1,75.93965269457482,5.7512261182147695,2.2318405608607206,6.169093462733306,21.209412033293543,27325.0,-0.7524981385838095,-1.8150929587376374,-0.5862886358102205,-3.1538797331316677
TFCN_152D-4,Rhodotorula toruloides,False,1,74.47708425498058,5.542998364464937,1.479527311855222,5.7370577768562265,14.944872933789604,22257.5,0.2760688470167787,-1.9078385837975271,-1.0066509229186777,-2.638420659699426
TFCN_152D-6,Rhodotorula toruloides,False,1,75.3076831152849,6.52709709314403,3.304139086631652,7.315759124461131,26.84938913532558,33909.0,-0.3080587348853147,-1.46951636176732,0.012868512295250654,-1.7647065843573841
TFCN_17-331Y-3,,True,1,72.10370025650579,3.1937223214372064,3.958796071571019,5.086445576503536,51.105465159621005,6360.5,,,,
