row ID,dedup_group_id,group_size,is_group_representative,is_isf_member,isf_root_row_id
9656,asid_9656,1,True,False,9656
9657,asid_9657,1,True,False,9657
9658,asid_9658,1,True,False,9658
9659,asid_9659,1,True,False,9659
9660,asid_9660,1,True,False,9660
9661,asid_9661,2,False,False,9661
9664,asid_9664,2,True,False,9664
9665,asid_1701,3,False,False,9665
9666,asid_9666,1,True,False,9666
9668,asid_10652,2,True,True,10652
9670,asid_9670,1,True,False,9670
9671,asid_9671,1,True,False,9671
9673,asid_9673,1,True,False,9673
9674,asid_9674,1,True,False,9674
9676,asid_9676,1,True,False,9676
9677,asid_9677,1,True,False,9677
9679,asid_9679,1,True,False,9679
9683,asid_9683,1,True,False,9683
9686,asid_9686,2,True,False,9686
9687,asid_76,15,False,False,9687
9688,asid_9688,1,True,False,9688
9690,asid_9690,1,True,False,9690
9694,asid_9694,2,True,False,9694
9697,asid_9697,1,True,False,9697
9698,asid_21654,3,False,True,21654
9699,asid_9699,1,True,False,9699
9701,asid_9701,1,True,False,9701
9702,asid_9702,2,False,False,9702
9704,asid_9704,1,True,False,9704
9705,asid_9705,1,True,False,9705
9706,asid_9706,1,True,False,9706
9707,asid_9707,1,True,False,9707
9709,asid_3586,2,False,False,9709
9712,asid_9712,1,True,False,9712
9714,asid_2036,4,False,False,9714
9716,asid_9716,2,False,False,9716
9718,asid_9718,3,True,False,9718
9719,asid_9719,1,True,False,9719
9720,asid_9720,2,True,False,9720
9721,asid_821,3,False,True,821
9722,asid_9722,1,True,False,9722
9723,asid_1839,5,True,False,9723
9725,asid_9725,1,True,False,9725
9727,asid_2021,4,False,False,9727
9729,asid_680,5,True,True,680
9732,asid_5768,2,False,True,5768
9733,asid_3532,8,False,False,9733
9735,asid_9735,1,True,False,9735
9737,asid_9737,1,True,False,9737
9739,asid_1081,4,False,False,9739
9740,asid_9740,1,True,False,9740
9741,asid_9741,1,True,False,9741
9742,asid_9742,1,True,False,9742
9746,asid_9746,2,True,False,9746
9748,asid_9748,1,True,False,9748
9752,asid_9752,1,True,False,9752
9753,asid_9753,1,True,False,9753
9754,asid_3344,1,True,False,9754
9755,asid_792,6,False,False,9755
9758,asid_11929,3,True,False,9758
9760,asid_68,12,False,False,9760
9761,asid_9761,1,True,False,9761
9762,asid_9762,1,True,False,9762
9763,asid_22189,5,False,False,9763
9764,asid_9764,1,True,False,9764
9765,asid_9765,2,False,False,9765
9766,asid_9766,3,False,False,9766
9767,asid_9767,1,True,False,9767
9769,asid_19100,1,True,False,9769
9771,asid_9771,1,True,False,9771
9772,asid_9772,1,True,False,9772
9776,asid_9776,1,True,False,9776
9777,asid_4695,2,False,False,9777
9780,asid_3528,5,False,True,3528
9782,asid_9782,1,True,False,9782
9785,asid_9785,2,False,False,9785
9787,asid_1756,6,False,False,9787
9788,asid_8923,2,True,True,8923
9791,asid_7776,2,True,True,7776
9792,asid_9792,1,True,False,9792
9794,asid_9794,2,True,False,9794
9803,asid_9803,1,True,False,9803
9804,asid_9804,1,True,False,9804
9805,asid_24109,2,False,True,24109
9806,asid_4540,3,False,False,9806
9809,asid_9242,3,True,False,9809
9810,asid_9810,2,False,False,9810
9812,asid_13104,5,False,True,13104
9813,asid_9813,1,True,False,9813
9814,asid_9814,1,True,False,9814
9816,asid_521,4,False,False,9816
9818,asid_10434,3,False,True,10434
9819,asid_16929,2,False,False,9819
9821,asid_1168,5,False,False,9821
9824,asid_9824,1,True,False,9824
9825,asid_9825,1,True,False,9825
9826,asid_1491,2,True,False,9826
9829,asid_5669,5,False,True,5669
9831,asid_9831,1,True,False,9831
9833,asid_240,15,False,True,3578
9834,asid_9834,1,True,False,9834
9835,asid_9835,1,True,False,9835
9836,asid_9836,4,True,False,9836
9838,asid_9838,1,True,False,9838
9840,asid_9840,1,True,False,9840
9842,asid_9842,3,False,False,9842
9843,asid_7010,2,True,False,9843
9844,asid_9844,1,True,False,9844
9847,asid_10753,2,False,True,10753
9848,asid_332,3,False,False,9848
9850,asid_9850,1,True,False,9850
9851,asid_9851,1,True,False,9851
9852,asid_9852,2,False,False,9852
9853,asid_9853,1,True,False,9853
9855,asid_9855,1,True,False,9855
9859,asid_9859,1,True,False,9859
9862,asid_9862,1,True,False,9862
9865,asid_9865,1,True,False,9865
9866,asid_12039,2,False,False,9866
9867,asid_9867,1,True,False,9867
9871,asid_2320,2,False,False,9871
9872,asid_1258,6,False,True,1258
9874,asid_2425,2,False,False,9874
9876,asid_450,7,True,True,533
9877,asid_9877,1,True,False,9877
9879,asid_10258,2,False,False,9879
9880,asid_2937,6,True,True,2937
9881,asid_1408,7,False,False,9881
9883,asid_9883,2,False,False,9883
9884,asid_9884,2,True,False,9884
9885,asid_9885,1,True,False,9885
9886,asid_9886,1,True,False,9886
9888,asid_9888,1,True,False,9888
9889,asid_9889,1,True,False,9889
9890,asid_9890,2,True,False,9890
9892,asid_9892,2,False,False,9892
9895,asid_9895,1,True,False,9895
9898,asid_9898,2,True,False,9898
9901,asid_1880,7,False,True,1880
9902,asid_1108,1,True,False,9902
9904,asid_9904,2,True,False,9904
9906,asid_9906,1,True,False,9906
9907,asid_14222,4,False,True,14222
9911,asid_9911,1,True,False,9911
9912,asid_9912,1,True,False,9912
9913,asid_9913,2,True,False,9913
9914,asid_707,3,False,False,9914
9916,asid_9916,2,True,False,9916
9918,asid_9918,3,True,False,9918
9919,asid_9919,1,True,False,9919
9920,asid_9920,1,True,False,9920
9922,asid_9922,1,True,False,9922
9923,asid_9923,1,True,False,9923
9924,asid_10865,2,True,False,9924
9926,asid_9926,1,True,False,9926
9927,asid_9927,1,True,False,9927
9931,asid_9931,2,True,False,9931
9932,asid_9932,1,True,False,9932
9934,asid_9151,5,False,True,9151
9938,asid_3987,3,False,False,9938
9940,asid_9940,1,True,False,9940
9943,asid_11592,3,True,True,11592
9944,asid_9944,1,True,False,9944
9946,asid_1242,18,False,True,3718
9947,asid_9947,1,True,False,9947
9948,asid_6757,5,False,False,9948
9949,asid_9949,1,True,False,9949
9952,asid_39,7,False,False,9952
9958,asid_9958,2,True,False,9958
9959,asid_9959,1,True,False,9959
9961,asid_3775,2,False,False,9961
9962,asid_9962,1,True,False,9962
9963,asid_5038,2,False,True,5038
9964,asid_3404,12,False,False,9964
9966,asid_9966,2,False,False,9966
9969,asid_24735,4,False,True,11507
9970,asid_9970,1,True,False,9970
9974,asid_16540,3,True,False,9974
9975,asid_13848,19,False,True,13848
9976,asid_9976,1,True,False,9976
9977,asid_8857,2,False,True,8857
9978,asid_9978,1,True,False,9978
9979,asid_9979,1,True,False,9979
9981,asid_9981,1,True,False,9981
9982,asid_36056,3,True,True,36056
9983,asid_9983,1,True,False,9983
9984,asid_9984,1,True,False,9984
9986,asid_31011,6,False,True,31011
9988,asid_3142,2,False,False,9988
9990,asid_9990,1,True,False,9990
9991,asid_9991,1,True,False,9991
9992,asid_3928,2,False,False,9992
9993,asid_9993,1,True,False,9993
9994,asid_9994,2,True,False,9994
9995,asid_9995,1,True,False,9995
10001,asid_15212,9,True,True,15212
10002,asid_10002,2,True,False,10002
10003,asid_10003,2,False,False,10003
10007,asid_1631,3,False,False,10007
10009,asid_4492,2,False,False,10009
10010,asid_10010,1,True,False,10010
10011,asid_5909,3,False,True,5909
10018,asid_10018,1,True,False,10018
10019,asid_1787,4,False,False,10019
10021,asid_10021,1,True,False,10021
10022,asid_11943,3,False,True,11943
10023,asid_24954,4,False,False,10023
10024,asid_10024,1,True,False,10024
10025,asid_10025,1,True,False,10025
10027,asid_2025,2,False,False,10027
10028,asid_3783,1,True,False,10028
10029,asid_10029,1,True,False,10029
10030,asid_749,4,False,False,10030
10032,asid_9129,2,False,True,9129
10034,asid_10034,1,True,False,10034
10035,asid_10035,1,True,False,10035
10036,asid_10036,1,True,False,10036
10037,asid_10037,1,True,False,10037
10042,asid_10042,1,True,False,10042
10045,asid_10045,1,True,False,10045
10046,asid_10046,1,True,False,10046
10047,asid_10047,1,True,False,10047
10048,asid_10048,2,False,False,10048
10049,asid_5604,2,True,False,10049
10052,asid_10052,1,True,False,10052
10055,asid_10055,1,True,False,10055
10056,asid_9479,5,False,False,10056
10058,asid_10058,1,True,False,10058
10059,asid_8648,2,False,False,10059
10060,asid_10060,1,True,False,10060
10061,asid_10061,2,True,False,10061
10063,asid_13134,1,True,False,10063
10064,asid_10064,2,False,False,10064
10066,asid_14618,11,False,False,10066
10067,asid_5442,2,False,True,5442
10068,asid_10068,1,True,False,10068
10072,asid_28725,7,True,True,28725
10073,asid_7713,2,False,False,10073
10075,asid_10075,1,True,False,10075
10077,asid_74,32,False,False,10077
10079,asid_17501,4,True,False,10079
10082,asid_10082,1,True,False,10082
10084,asid_2715,6,False,False,10084
10087,asid_22471,3,False,True,22471
10089,asid_10089,4,True,False,10089
10090,asid_10090,1,True,False,10090
10091,asid_26095,2,True,False,10091
10092,asid_10092,1,True,False,10092
10093,asid_4410,6,False,True,4410
10094,asid_10094,1,True,False,10094
10095,asid_10095,1,True,False,10095
10097,asid_10510,1,True,False,10097
10100,asid_10100,2,False,False,10100
10101,asid_10101,1,True,False,10101
10103,asid_10103,2,True,False,10103
10106,asid_4607,3,False,False,10106
10107,asid_10107,2,True,False,10107
10109,asid_45307,1,True,False,10109
10111,asid_10111,1,True,False,10111
10112,asid_614,4,False,False,10112
10115,asid_69,6,False,True,573
10117,asid_5032,3,True,True,5032
10118,asid_10118,1,True,False,10118
10119,asid_10119,2,False,False,10119
10121,asid_10121,1,True,False,10121
10122,asid_2706,1,True,False,10122
10123,asid_10123,1,True,False,10123
10125,asid_10125,2,False,False,10125
10126,asid_10126,2,False,False,10126
10127,asid_10127,1,True,False,10127
10129,asid_4881,2,True,False,10129
10131,asid_4058,2,False,False,10131
10132,asid_10132,2,True,False,10132
10133,asid_10133,1,True,False,10133
10134,asid_10134,1,True,False,10134
10135,asid_10135,2,True,False,10135
10136,asid_10136,1,True,False,10136
10137,asid_10137,1,True,False,10137
10138,asid_2832,4,False,False,10138
10141,asid_658,9,False,False,10141
10143,asid_3820,3,False,False,10143
10150,asid_18657,3,False,True,18657
10152,asid_10152,3,True,False,10152
10153,asid_15961,2,True,False,10153
10154,asid_10154,2,False,False,10154
10155,asid_2984,3,False,False,10155
10156,asid_3481,3,True,False,10156
10157,asid_10157,1,True,False,10157
10158,asid_10158,1,True,False,10158
10160,asid_10160,1,True,False,10160
10163,asid_10163,1,True,False,10163
10164,asid_3386,5,False,False,10164
10166,asid_3434,13,False,True,3434
10167,asid_10167,1,True,False,10167
10168,asid_11442,2,True,False,10168
10169,asid_10169,1,True,False,10169
10174,asid_881,6,False,False,10174
10175,asid_7834,2,False,False,10175
10176,asid_10176,2,False,False,10176
10181,asid_10181,4,False,False,10181
10183,asid_10183,1,True,False,10183
10186,asid_10186,2,False,False,10186
10187,asid_10187,1,True,False,10187
10189,asid_10189,1,True,False,10189
10190,asid_10190,1,True,False,10190
10192,asid_10192,1,True,False,10192
10194,asid_10194,1,True,False,10194
10196,asid_10196,2,True,False,10196
10198,asid_3516,4,False,False,10198
10199,asid_39,7,False,False,10199
10202,asid_7371,2,False,False,10202
10203,asid_7024,6,False,True,7024
10204,asid_6487,1,True,False,10204
10205,asid_10205,1,True,False,10205
10206,asid_10206,1,True,False,10206
10207,asid_2814,5,False,False,10207
10209,asid_46427,8,False,True,46427
10211,asid_10211,3,True,False,10211
10219,asid_10219,1,True,False,10219
10220,asid_10220,1,True,False,10220
10221,asid_2904,13,False,False,10221
10223,asid_9765,2,True,False,10223
10224,asid_10224,1,True,False,10224
10225,asid_233,6,False,True,233
10226,asid_3229,2,True,False,10226
10228,asid_4076,2,False,False,10228
10230,asid_10230,4,False,False,10230
10232,asid_10232,1,True,False,10232
10234,asid_10234,1,True,False,10234
10236,asid_2397,3,False,False,10236
10238,asid_17408,5,True,True,17408
10239,asid_8120,2,True,True,8120
10240,asid_26669,2,True,False,10240
10246,asid_10246,1,True,False,10246
10248,asid_21540,4,False,False,10248
10249,asid_10249,2,True,False,10249
10251,asid_10251,1,True,False,10251
10252,asid_4708,3,False,False,10252
10255,asid_5543,3,True,True,5543
10256,asid_10256,1,True,False,10256
10257,asid_10257,2,False,False,10257
10258,asid_10258,2,True,False,10258
10259,asid_8790,2,True,False,10259
10260,asid_5001,2,False,False,10260
10262,asid_10262,8,False,False,10262
10265,asid_4427,1,True,False,10265
10268,asid_10268,1,True,False,10268
10271,asid_10271,1,True,False,10271
10274,asid_10274,1,True,False,10274
10277,asid_10277,1,True,False,10277
10279,asid_10279,1,True,False,10279
10282,asid_10282,1,True,False,10282
10283,asid_10283,1,True,False,10283
10288,asid_10288,1,True,False,10288
10289,asid_1575,3,False,False,10289
10290,asid_276,4,False,False,10290
10291,asid_10291,2,True,False,10291
10294,asid_4711,2,False,False,10294
10295,asid_6800,17,False,False,10295
10298,asid_10298,1,True,False,10298
10300,asid_10300,2,True,False,10300
10302,asid_792,6,False,True,792
10303,asid_18300,2,True,True,18300
10305,asid_10305,1,True,False,10305
10308,asid_10308,3,True,False,10308
10309,asid_6743,2,False,True,6743
10310,asid_10310,1,True,False,10310
10312,asid_1030,5,False,False,10312
10313,asid_10313,1,True,False,10313
10314,asid_10314,3,False,False,10314
10315,asid_10315,1,True,False,10315
10316,asid_4177,2,False,False,10316
10323,asid_10323,1,True,False,10323
10326,asid_10326,1,True,False,10326
10327,asid_10327,1,True,False,10327
10329,asid_68,12,True,True,147
10335,asid_10335,1,True,False,10335
10337,asid_10337,1,True,False,10337
10339,asid_8726,3,False,True,8726
10349,asid_15779,3,False,False,10349
10351,asid_10351,2,True,False,10351
10353,asid_7939,4,True,True,7939
10354,asid_15187,2,True,False,10354
10355,asid_10355,1,True,False,10355
10356,asid_10356,1,True,False,10356
10358,asid_10358,1,True,False,10358
10359,asid_3404,12,False,False,10359
10361,asid_12955,2,False,True,12955
10363,asid_10363,1,True,False,10363
10364,asid_12853,5,False,False,10364
10365,asid_10365,1,True,False,10365
10366,asid_10376,3,True,True,10376
10368,asid_10368,3,True,False,10368
10369,asid_10369,2,True,False,10369
10372,asid_358,3,False,True,358
10373,asid_10373,1,True,False,10373
10374,asid_150,4,False,False,10374
10376,asid_10376,3,False,False,10376
10377,asid_13710,5,True,True,783
10378,asid_3892,2,False,False,10378
10379,asid_10379,3,True,False,10379
10380,asid_3376,2,False,False,10380
10384,asid_10384,1,True,False,10384
10385,asid_10385,1,True,False,10385
10386,asid_10386,1,True,False,10386
10388,asid_10388,2,True,False,10388
10389,asid_10389,1,True,False,10389
10390,asid_3636,2,False,False,10390
10392,asid_10392,1,True,False,10392
10393,asid_10393,1,True,False,10393
10395,asid_10395,2,True,False,10395
10397,asid_10397,2,False,False,10397
10398,asid_10398,5,False,False,10398
10399,asid_10399,1,True,False,10399
10400,asid_10400,1,True,False,10400
10404,asid_10404,1,True,False,10404
10407,asid_10407,2,False,False,10407
10410,asid_4759,2,True,False,10410
10412,asid_10412,1,True,False,10412
10416,asid_10416,1,True,False,10416
10417,asid_5964,5,False,False,10417
10418,asid_2934,2,False,False,10418
10421,asid_10421,1,True,False,10421
10423,asid_10423,1,True,False,10423
10425,asid_10425,1,True,False,10425
10427,asid_10427,2,False,False,10427
10428,asid_10428,2,True,False,10428
10430,asid_38108,2,True,False,10430
10431,asid_15730,1,True,False,10431
10434,asid_10434,3,False,False,10434
10437,asid_20646,4,True,False,10437
10438,asid_2565,1,True,False,10438
10439,asid_10439,1,True,False,10439
10441,asid_74,32,False,False,10441
10442,asid_10407,2,True,False,10442
10444,asid_10444,1,True,False,10444
10445,asid_10445,1,True,False,10445
10446,asid_10446,1,True,False,10446
10447,asid_6648,4,False,False,10447
10448,asid_10448,1,True,False,10448
10449,asid_10449,1,True,False,10449
10450,asid_10450,2,True,False,10450
10454,asid_10454,1,True,False,10454
10456,asid_10456,1,True,False,10456
10457,asid_10457,1,True,False,10457
10458,asid_1813,3,False,True,1813
10459,asid_10459,4,False,False,10459
10462,asid_9484,5,False,False,10462
10465,asid_10465,1,True,False,10465
10466,asid_10466,1,True,False,10466
10467,asid_6695,8,False,True,6695
10470,asid_10470,1,True,False,10470
10471,asid_10471,1,True,False,10471
10475,asid_10475,1,True,False,10475
10478,asid_10478,1,True,False,10478
10479,asid_10479,2,False,False,10479
10481,asid_36,1,True,False,10481
10484,asid_10484,1,True,False,10484
10485,asid_10485,1,True,False,10485
10486,asid_10486,1,True,False,10486
10489,asid_3435,3,False,False,10489
10490,asid_10490,1,True,False,10490
10491,asid_10491,1,True,False,10491
10492,asid_3577,4,False,True,3577
10493,asid_10493,1,True,False,10493
10496,asid_41291,3,False,False,10496
10497,asid_10497,1,True,False,10497
10498,asid_10498,1,True,False,10498
10500,asid_10500,1,True,False,10500
10501,asid_10501,1,True,False,10501
10506,asid_6800,17,False,False,10506
10508,asid_19406,2,True,False,10508
10509,asid_1609,4,True,True,1609
10511,asid_10511,4,False,False,10511
10513,asid_10513,4,False,False,10513
10515,asid_10515,2,True,False,10515
10516,asid_10516,1,True,False,10516
10519,asid_10519,1,True,False,10519
10521,asid_10521,1,True,False,10521
10523,asid_10523,1,True,False,10523
10524,asid_5178,5,False,False,10524
10526,asid_10526,2,False,False,10526
10527,asid_10527,1,True,False,10527
10528,asid_15212,9,False,True,15212
10529,asid_10529,1,True,False,10529
10530,asid_10530,1,True,False,10530
10531,asid_1356,7,False,False,10531
10532,asid_10532,1,True,False,10532
10534,asid_10534,2,False,False,10534
10535,asid_10535,1,True,False,10535
10537,asid_10537,2,False,False,10537
10538,asid_11970,2,True,False,10538
10539,asid_13239,2,True,True,13239
10543,asid_84,2,False,False,10543
10546,asid_10546,1,True,False,10546
10548,asid_10548,1,True,False,10548
10550,asid_10397,2,True,True,10397
10552,asid_10552,1,True,False,10552
10555,asid_1054,2,False,False,10555
10557,asid_3746,2,False,False,10557
10559,asid_10559,1,True,False,10559
10560,asid_3514,3,True,False,10560
10561,asid_10561,1,True,False,10561
10562,asid_10562,1,True,False,10562
10563,asid_5964,5,True,True,2972
10564,asid_11344,3,False,False,10564
10565,asid_2018,2,False,False,10565
10566,asid_10566,1,True,False,10566
10567,asid_17550,2,True,True,17550
10568,asid_1856,3,False,False,10568
10571,asid_10571,3,False,False,10571
10572,asid_450,7,False,False,10572
10575,asid_3950,5,False,False,10575
10577,asid_10577,1,True,False,10577
10578,asid_10578,1,True,False,10578
10579,asid_10579,1,True,False,10579
10580,asid_5180,4,False,False,10580
10585,asid_10585,1,True,False,10585
10586,asid_11941,2,False,True,11941
10587,asid_290,3,False,False,10587
10589,asid_402,8,False,True,402
10591,asid_10591,2,False,False,10591
10594,asid_10594,1,True,False,10594
10596,asid_10596,1,True,False,10596
10599,asid_10599,1,True,False,10599
10600,asid_10600,1,True,False,10600
10602,asid_10602,1,True,False,10602
10610,asid_651,15,False,True,323
10612,asid_10612,1,True,False,10612
10615,asid_10615,1,True,False,10615
10616,asid_4139,3,False,False,10616
10617,asid_10617,1,True,False,10617
10620,asid_10620,1,True,False,10620
10621,asid_2126,7,False,False,10621
10622,asid_10622,1,True,False,10622
10626,asid_10626,2,True,False,10626
10630,asid_10630,1,True,False,10630
10633,asid_1109,4,False,False,10633
10634,asid_10634,1,True,False,10634
10635,asid_10635,3,False,False,10635
10636,asid_21321,4,False,True,21321
10637,asid_10637,1,True,False,10637
10640,asid_3476,5,False,True,3476
10642,asid_4518,2,False,False,10642
10643,asid_1757,3,False,False,10643
10649,asid_13600,2,True,False,10649
10652,asid_10652,2,False,False,10652
10653,asid_10653,1,True,False,10653
10655,asid_9022,4,True,False,10655
10659,asid_10659,1,True,False,10659
10660,asid_10660,1,True,False,10660
10661,asid_10661,1,True,False,10661
10663,asid_10262,8,False,True,10262
10664,asid_4282,2,False,False,10664
10666,asid_10666,5,False,False,10666
10667,asid_19355,2,True,False,10667
10668,asid_10668,1,True,False,10668
10669,asid_10669,2,False,False,10669
10674,asid_10674,2,True,False,10674
10675,asid_4485,2,False,False,10675
10676,asid_10676,1,True,False,10676
10682,asid_5466,8,False,False,10682
10683,asid_9641,1,True,False,10683
10684,asid_10684,2,True,False,10684
10685,asid_10685,3,True,False,10685
10686,asid_10686,1,True,False,10686
10688,asid_10688,3,False,False,10688
10692,asid_1441,2,True,True,1441
10693,asid_10693,1,True,False,10693
10698,asid_10698,1,True,False,10698
10699,asid_10699,1,True,False,10699
10704,asid_5636,6,False,False,10704
10705,asid_10705,2,False,False,10705
10706,asid_10706,2,True,False,10706
10709,asid_10709,5,False,False,10709
10712,asid_10712,1,True,False,10712
10715,asid_32520,4,False,False,10715
10716,asid_10716,1,True,False,10716
10718,asid_4602,2,False,False,10718
10719,asid_10719,1,True,False,10719
10722,asid_10722,1,True,False,10722
10724,asid_10724,2,True,False,10724
10726,asid_10726,1,True,False,10726
10729,asid_10729,1,True,False,10729
10731,asid_10731,1,True,False,10731
10732,asid_10732,1,True,False,10732
10733,asid_10733,2,True,False,10733
10735,asid_10735,3,False,False,10735
10736,asid_10736,1,True,False,10736
10738,asid_1307,5,False,False,10738
10739,asid_24543,2,False,False,10739
10740,asid_10740,1,True,False,10740
10743,asid_10743,1,True,False,10743
10744,asid_10744,1,True,False,10744
10745,asid_10745,1,True,False,10745
10746,asid_10746,1,True,False,10746
10747,asid_10747,1,True,False,10747
10751,asid_10751,1,True,False,10751
10753,asid_10753,2,True,False,10753
10754,asid_16775,2,True,True,16775
10755,asid_10755,1,True,False,10755
10756,asid_10756,1,True,False,10756
10758,asid_40194,6,False,False,10758
10759,asid_10759,1,True,False,10759
10763,asid_10763,1,True,False,10763
10766,asid_10766,1,True,False,10766
10769,asid_792,6,False,True,792
10771,asid_5120,4,False,False,10771
10773,asid_10773,2,True,False,10773
10775,asid_10775,1,True,False,10775
10776,asid_10776,2,True,False,10776
10779,asid_10779,1,True,False,10779
10781,asid_10781,3,True,False,10781
10783,asid_12689,2,True,False,10783
10784,asid_10784,1,True,False,10784
10787,asid_10787,1,True,False,10787
10789,asid_5201,4,False,True,5201
10790,asid_10790,1,True,False,10790
10791,asid_10791,1,True,False,10791
10793,asid_10793,1,True,False,10793
10794,asid_43081,1,True,False,10794
10796,asid_10796,1,True,False,10796
10797,asid_10797,1,True,False,10797
10800,asid_10800,1,True,False,10800
10801,asid_4205,2,False,True,4205
10803,asid_1739,3,True,True,8135
10804,asid_10804,2,False,False,10804
10806,asid_4464,3,False,False,10806
10807,asid_4516,2,False,False,10807
10808,asid_10808,2,True,False,10808
10810,asid_10810,1,True,False,10810
10812,asid_3648,1,True,False,10812
10813,asid_10813,1,True,False,10813
10820,asid_10820,1,True,False,10820
10823,asid_10823,1,True,False,10823
10824,asid_10824,3,True,False,10824
10826,asid_10826,1,True,False,10826
10830,asid_10830,1,True,False,10830
10831,asid_7428,2,False,False,10831
10833,asid_5749,2,False,False,10833
10836,asid_10836,1,True,False,10836
10837,asid_10837,1,True,False,10837
10839,asid_10839,1,True,False,10839
10841,asid_20460,3,True,False,10841
10842,asid_10842,1,True,False,10842
10843,asid_10843,2,True,False,10843
10844,asid_10844,1,True,False,10844
10846,asid_4970,4,False,False,10846
10849,asid_5831,2,False,False,10849
10850,asid_10850,2,False,False,10850
10852,asid_10852,1,True,False,10852
10854,asid_6749,2,False,False,10854
10855,asid_1651,2,False,False,10855
10856,asid_10856,2,True,False,10856
10865,asid_10865,2,False,False,10865
10869,asid_5614,3,False,False,10869
10870,asid_915,5,False,False,10870
10871,asid_5006,2,False,False,10871
10872,asid_2630,2,False,False,10872
10873,asid_10873,1,True,False,10873
10874,asid_10874,1,True,False,10874
10877,asid_10877,1,True,False,10877
10880,asid_7573,5,True,True,21458
10881,asid_10881,1,True,False,10881
10883,asid_10883,2,False,False,10883
10884,asid_7625,2,False,False,10884
10886,asid_22945,4,False,True,22945
10889,asid_10889,1,True,False,10889
10890,asid_3449,2,False,False,10890
10891,asid_10891,5,False,False,10891
10895,asid_13848,19,False,True,13848
10896,asid_10896,1,True,False,10896
10897,asid_10897,2,True,False,10897
10901,asid_4698,2,False,False,10901
10902,asid_29235,3,True,False,10902
10903,asid_10903,3,False,False,10903
10907,asid_25674,3,True,True,25674
10909,asid_10909,2,True,False,10909
10913,asid_1019,6,False,False,10913
10920,asid_10920,1,True,False,10920
10921,asid_10450,2,False,False,10921
10922,asid_10922,1,True,False,10922
10923,asid_26846,2,False,False,10923
10925,asid_3994,4,False,False,10925
10927,asid_10927,1,True,False,10927
10929,asid_10929,5,False,False,10929
10932,asid_10932,1,True,False,10932
10933,asid_10933,1,True,False,10933
10934,asid_10934,3,True,False,10934
10935,asid_10935,5,False,False,10935
10936,asid_10936,1,True,False,10936
10937,asid_10937,1,True,False,10937
10938,asid_10938,1,True,False,10938
10942,asid_235,20,False,True,2634
10946,asid_10946,3,False,False,10946
10948,asid_10948,1,True,False,10948
10949,asid_72,9,False,False,10949
10951,asid_10951,1,True,False,10951
10952,asid_10952,2,True,False,10952
10954,asid_4906,4,False,False,10954
10955,asid_5238,2,False,False,10955
10957,asid_10957,1,True,False,10957
10958,asid_10958,1,True,False,10958
10959,asid_10959,1,True,False,10959
10960,asid_10960,1,True,False,10960
10963,asid_10963,1,True,False,10963
10964,asid_18971,2,True,False,10964
10965,asid_3719,1,True,False,10965
10966,asid_2528,2,True,False,10966
10967,asid_10967,1,True,False,10967
10968,asid_30765,1,True,False,10968
10971,asid_10971,1,True,False,10971
10974,asid_10974,1,True,False,10974
10978,asid_8891,2,True,True,8891
10980,asid_608,4,False,False,10980
10981,asid_3084,4,False,True,3084
10984,asid_3608,2,False,False,10984
10985,asid_690,7,False,True,690
10986,asid_10986,2,True,False,10986
10987,asid_3060,4,False,False,10987
10989,asid_10989,1,True,False,10989
10991,asid_29958,2,True,False,10991
10992,asid_9169,3,False,False,10992
10993,asid_16376,3,False,True,16376
11000,asid_11000,1,True,False,11000
11001,asid_11001,1,True,False,11001
11002,asid_9457,3,False,False,11002
11003,asid_11003,2,True,False,11003
11004,asid_11004,1,True,False,11004
11005,asid_1030,5,False,False,11005
11006,asid_524,5,False,False,11006
11007,asid_11007,1,True,False,11007
11010,asid_1001,1,True,False,11010
11015,asid_11015,1,True,False,11015
11016,asid_11016,4,True,False,11016
11018,asid_11018,1,True,False,11018
11023,asid_11023,1,True,False,11023
11024,asid_11024,1,True,False,11024
11025,asid_6695,8,False,True,6695
11026,asid_1777,1,True,False,11026
11028,asid_11028,2,True,False,11028
11029,asid_11029,1,True,False,11029
11030,asid_11030,2,False,False,11030
11031,asid_11031,1,True,False,11031
11032,asid_9842,3,False,False,11032
11033,asid_12934,2,False,False,11033
11034,asid_11034,1,True,False,11034
11035,asid_12275,3,True,False,11035
11036,asid_11036,2,True,False,11036
11037,asid_11037,1,True,False,11037
11038,asid_31450,1,True,False,11038
11039,asid_11039,1,True,False,11039
11045,asid_11045,3,True,False,11045
11046,asid_27218,3,True,True,27218
11047,asid_11047,2,True,False,11047
11051,asid_11051,2,False,False,11051
11053,asid_11053,6,False,False,11053
11054,asid_11054,1,True,False,11054
11056,asid_12916,3,False,False,11056
11058,asid_4787,3,False,True,4787
11059,asid_11059,1,True,False,11059
11060,asid_18672,4,False,False,11060
11062,asid_11062,1,True,False,11062
11064,asid_11064,1,True,False,11064
11067,asid_3748,4,False,False,11067
11068,asid_5515,3,False,True,5515
11075,asid_11075,1,True,False,11075
11076,asid_11076,1,True,False,11076
11077,asid_13766,1,True,False,11077
11078,asid_11078,1,True,False,11078
11080,asid_11080,1,True,False,11080
11083,asid_11083,2,True,False,11083
11084,asid_11084,1,True,False,11084
11089,asid_11089,1,True,False,11089
11093,asid_11093,1,True,False,11093
11098,asid_11098,1,True,False,11098
11099,asid_5938,3,False,False,11099
11101,asid_11101,1,True,False,11101
