strain_id_ypd2,strain_id_control_late,species,L*_ypd2,L*_control_late,a*_ypd2,a*_control_late,b*_ypd2,b*_control_late,C*_ypd2,C*_control_late
TFCN_86A-12,TFCN_86A-12,Rhodotorula mucilaginosa,74.9578904539694,75.76874174231547,11.5089795090138,11.262945577335705,1.64491177553596,1.652410712559449,11.625934116800954,11.383514582105438
TFCN_86A-3,TFCN_86A-3,Rhodotorula mucilaginosa,73.4623687228625,73.6921526442543,10.4879944704373,10.189553967756336,1.43725865354922,1.4412748037180068,10.586016269075232,10.290980668607402
TFCN_86A-6,TFCN_86A-6,Rhodotorula sphaerocarpa,72.6778842774297,73.19229637946779,11.6238059461494,11.662611323502992,2.75175326066762,2.8148308384995824,11.945083117389055,11.997490384762493
TFCN_86A-8,TFCN_86A-8,Rhodotorula sphaerocarpa,72.2614472500497,71.22150098217486,12.8018726048098,6.891995611942939,3.23113599890937,2.331258359198146,13.203339806019828,7.275600940978824
TFCN_86A_5,TFCN_86A_5,Rhodotorula sphaerocarpa,74.003427797618,73.58457210646488,12.549279702695,12.508699897399197,3.12917822614692,2.8538520116459742,12.933529194595907,12.830122541408965
TFCN_86C-10,TFCN_86C-10,Rhodotorula sphaerocarpa,75.0089835545655,75.13763591141239,10.8831793311143,10.75263992787376,3.63521872839874,3.2952067521812456,11.47424976007122,11.246228388136437
TFCN_86C-7,TFCN_86C-7,Rhodotorula sp. clade I,74.752184134058,75.08977102405562,12.3538776297168,12.25245904625752,3.16469744574886,3.15098046603533,12.752788025100493,12.651143449410176
TFCN_86C-9,TFCN_86C-9,Rhodotorula sphaerocarpa,72.1733689978466,72.22816328970922,11.4272611194875,11.096071872089386,5.0427877060594,4.99028194722495,12.490476553812291,12.166582301672582
TFCN_86C_3,TF_CN_86C_3,Rhodotorula sphaerocarpa,74.236031070976,73.88417889566944,12.0560386697371,12.391598336533,3.0960727819563,3.0673092615377486,12.447238050160644,12.765582455958784
TFCN_89D-3,TFCN_89D-3,Rhodotorula mucilaginosa,74.2024403546513,74.41529805076924,11.1978236898766,10.778536859663234,5.34352535059155,5.154664141062715,12.40743803377539,11.947695143511018
TFCN_98A-10,TFCN_98A-10,Rhodotorula mucilaginosa,73.1679750030347,73.65823526379012,11.1481707563838,10.792052388661862,6.02202042267036,5.536098713622812,12.670692214103768,12.12917077654521
TFCN_98A-5,TFCN_98A-5,Rhodotorula mucilaginosa,74.6255439921095,75.02880370385142,9.5646790534335,9.05986110642243,1.68820503275542,1.3543200319337978,9.712523957644082,9.160527605796677
TFCN_98C-3,TFCN_98C-3,Rhodotorula mucilaginosa,76.0992311569042,76.91577416321712,10.8001384235918,10.68867049130201,0.866142836525445,0.7563195325281491,10.83481395234862,10.715395284678674
TFCN_98C-5,TFCN_98C-5,Rhodotorula mucilaginosa,73.0396555059664,73.39659836384112,12.1310644929903,11.548124379734736,3.50897760519219,3.201571109888768,12.628366860636822,11.983707033364016
TFCN_98C-7,TFCN_98C-7,Rhodotorula mucilaginosa,72.4227868279267,72.78591133219547,11.4915801616906,10.59212185419782,6.29581970184874,5.583967556621733,13.103196569186762,11.973877360637163
TFCN_98C-8,TFCN_98C-8,Rhodotorula mucilaginosa,75.3038569620807,75.763316189371,9.4079206111271,9.226171564784238,1.36164444486402,1.2649041043914733,9.505947917987935,9.312476799226918
TFCN_98D-11,TFCN_98D-11,Rhodotorula mucilaginosa,74.3752356081799,74.88933656123399,11.2774708505181,10.53387224378531,2.39637689601718,2.257476594839919,11.529265848788915,10.773052725418205
TFCN_98D-7,TFCN_98D-7,Rhodotorula mucilaginosa,75.9627673265188,76.26579500397554,10.2900009007483,9.955676089378915,1.45084364431237,1.504860673717784,10.39177876100345,10.068768149278908
TFCN_98D-9,TFCN_98D-9,Rhodotorula mucilaginosa,75.4078576048386,76.33982674049328,10.1878684196219,10.00208039640038,1.35193748116601,1.2615055600460556,10.27717849842605,10.081319781362156
TFCN_S22D-1,TFCN_S22D-1,Rhodotorula taiwanensis,72.4128578020403,72.35535817547604,12.7046364838241,12.128030980205178,6.7292419616869,6.312943829729489,14.376734175919166,13.672687930839942
